"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.1875","0.3738","0.5373","0.6794","0.7871","0.8577","0.9428","0.9772"
"myframe_S","E1","15","0.1994","0.3829","0.544","0.6849","0.7908","0.8589","0.9401","0.9761"
"myframe_S","E1","30","0.3299","0.6128","0.7986","0.907","0.9551","0.9793","0.9965","0.9997"
"myframe_S","E1","45","0.3674","0.6673","0.8509","0.9399","0.9762","0.9903","0.9991","1"
"myframe_S","E1","80","0.4353","0.7621","0.9186","0.974","0.9913","0.9977","1","1"
"myframe_S","E1","130","0.5504","0.8768","0.9751","0.9952","0.999","0.9997","1","1"
"myframe_S","E1","215","0.6759","0.9496","0.9954","0.9999","1","1","1","1"
"myframe_S","E1","360","0.7955","0.9891","0.9997","1","1","1","1","1"
"myframe_S","E1","600","0.9046","0.9985","1","1","1","1","1","1"
"myframe_S","E1","1000","0.9678","1","1","1","1","1","1","1"
"myframe_S","E2","10","0.1864","0.3591","0.5152","0.6454","0.7557","0.8342","0.9272","0.968"
"myframe_S","E2","15","0.2816","0.5432","0.7355","0.8551","0.9202","0.9576","0.9872","0.9964"
"myframe_S","E2","30","0.3327","0.5971","0.7867","0.8979","0.9545","0.9791","0.9964","0.9996"
"myframe_S","E2","45","0.4375","0.7577","0.9191","0.9762","0.9923","0.9977","0.9998","1"
"myframe_S","E2","80","0.54","0.8606","0.9708","0.9943","0.9988","0.9997","1","1"
"myframe_S","E2","130","0.6456","0.9381","0.994","0.9995","1","1","1","1"
"myframe_S","E2","215","0.7617","0.9823","0.9988","1","1","1","1","1"
"myframe_S","E2","360","0.87","0.9971","1","1","1","1","1","1"
"myframe_S","E2","600","0.9531","0.9999","1","1","1","1","1","1"
"myframe_S","E2","1000","0.9899","1","1","1","1","1","1","1"
"myframe_S","E3","10","0.3008","0.5549","0.7397","0.8617","0.9316","0.9656","0.9914","0.998"
"myframe_S","E3","15","0.2931","0.5402","0.7274","0.8513","0.9229","0.958","0.9883","0.9972"
"myframe_S","E3","30","0.409","0.7193","0.8922","0.9627","0.9874","0.9953","0.9992","1"
"myframe_S","E3","45","0.4819","0.8002","0.9406","0.9834","0.9954","0.9995","1","1"
"myframe_S","E3","80","0.6018","0.9083","0.9855","0.9985","0.9996","1","1","1"
"myframe_S","E3","130","0.7143","0.9682","0.9984","1","1","1","1","1"
"myframe_S","E3","215","0.8394","0.9947","0.9999","1","1","1","1","1"
"myframe_S","E3","360","0.9249","0.9993","1","1","1","1","1","1"
"myframe_S","E3","600","0.9784","1","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9972","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.2854","0.5338","0.7246","0.8547","0.9263","0.9598","0.9889","0.9967"
"myframe_S","E4","15","0.3264","0.6048","0.7898","0.9034","0.9564","0.9798","0.9966","0.9994"
