"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0198","0.0405","0.0598","0.0816","0.1031","0.1253","0.1684","0.2217"
"myframe_S","E1","15","0.0242","0.05","0.0762","0.1033","0.1271","0.1535","0.2118","0.2703"
"myframe_S","E1","30","0.0383","0.0755","0.1127","0.1491","0.1881","0.2243","0.3","0.3821"
"myframe_S","E1","45","0.0472","0.0898","0.136","0.1831","0.2269","0.2738","0.363","0.4541"
"myframe_S","E1","80","0.0624","0.1229","0.1812","0.2425","0.2998","0.3645","0.4721","0.5783"
"myframe_S","E1","130","0.0829","0.1643","0.2368","0.3115","0.3803","0.4486","0.5768","0.6797"
"myframe_S","E1","215","0.1011","0.1983","0.2917","0.3837","0.4663","0.5451","0.6776","0.7703"
"myframe_S","E1","360","0.1235","0.2438","0.3588","0.4691","0.5668","0.6529","0.7779","0.8493"
"myframe_S","E1","600","0.1593","0.3133","0.4543","0.5754","0.6724","0.753","0.8598","0.9165"
"myframe_S","E1","1000","0.1941","0.3793","0.5373","0.6665","0.7659","0.8375","0.9183","0.9628"
"myframe_S","E2","10","0.0621","0.1135","0.1692","0.2257","0.2804","0.3364","0.4522","0.5517"
"myframe_S","E2","15","0.0676","0.146","0.2193","0.2943","0.3619","0.4313","0.5646","0.6829"
"myframe_S","E2","30","0.1106","0.2168","0.3163","0.4146","0.509","0.5957","0.7364","0.8345"
"myframe_S","E2","45","0.1313","0.2567","0.3832","0.5025","0.6036","0.6979","0.833","0.9095"
"myframe_S","E2","80","0.1792","0.3449","0.4971","0.6319","0.7421","0.8285","0.9278","0.9688"
"myframe_S","E2","130","0.2291","0.4412","0.6153","0.7557","0.8634","0.9241","0.9767","0.992"
"myframe_S","E2","215","0.2921","0.5455","0.7343","0.8603","0.9347","0.971","0.9931","0.9989"
"myframe_S","E2","360","0.3657","0.6616","0.8527","0.9477","0.9844","0.9954","0.9998","1"
"myframe_S","E2","600","0.4585","0.7871","0.9366","0.9856","0.998","1","1","1"
"myframe_S","E2","1000","0.5775","0.8961","0.9839","0.9994","1","1","1","1"
"myframe_S","E3","10","0.1076","0.2171","0.3253","0.4272","0.5223","0.6068","0.7531","0.8636"
"myframe_S","E3","15","0.1315","0.2692","0.3964","0.5184","0.6195","0.7127","0.8477","0.9251"
"myframe_S","E3","30","0.1826","0.3503","0.5066","0.6452","0.7588","0.8385","0.9386","0.9778"
"myframe_S","E3","45","0.2318","0.4398","0.6164","0.7589","0.858","0.9214","0.9806","0.9943"
"myframe_S","E3","80","0.293","0.5458","0.7457","0.8761","0.9405","0.9746","0.9963","0.9999"
"myframe_S","E3","130","0.3802","0.675","0.8612","0.95","0.9834","0.9952","0.9999","1"
"myframe_S","E3","215","0.4684","0.7985","0.9453","0.9874","0.9979","0.9996","1","1"
"myframe_S","E3","360","0.5875","0.903","0.986","0.999","1","1","1","1"
"myframe_S","E3","600","0.7177","0.9651","0.9983","1","1","1","1","1"
