"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0213","0.0409","0.0606","0.081","0.1024","0.1251","0.1715","0.2195"
"myframe_S","E1","15","0.0259","0.0518","0.0785","0.1047","0.1324","0.1602","0.2156","0.2756"
"myframe_S","E1","30","0.0392","0.0775","0.1137","0.1476","0.1873","0.2282","0.3083","0.3883"
"myframe_S","E1","45","0.0435","0.0897","0.1332","0.1833","0.2311","0.2754","0.3706","0.4576"
"myframe_S","E1","80","0.055","0.1171","0.1795","0.239","0.3019","0.3582","0.4704","0.5768"
"myframe_S","E1","130","0.0787","0.1563","0.2324","0.3119","0.3835","0.4519","0.575","0.6821"
"myframe_S","E1","215","0.1019","0.1985","0.2962","0.3876","0.4706","0.5414","0.6711","0.7677"
"myframe_S","E1","360","0.1258","0.2493","0.3662","0.4787","0.5756","0.6591","0.7777","0.8538"
"myframe_S","E1","600","0.1619","0.3113","0.4492","0.5686","0.6682","0.7492","0.8536","0.9157"
"myframe_S","E1","1000","0.1964","0.3795","0.5349","0.6643","0.7631","0.838","0.9228","0.9613"
"myframe_S","E2","10","0.0673","0.1324","0.2017","0.2664","0.3307","0.3978","0.5229","0.6351"
"myframe_S","E2","15","0.0858","0.1681","0.2544","0.3404","0.4181","0.4966","0.6298","0.744"
"myframe_S","E2","30","0.1149","0.2438","0.3541","0.4577","0.552","0.638","0.7811","0.8675"
"myframe_S","E2","45","0.15","0.2936","0.4296","0.5494","0.6552","0.7452","0.8712","0.9318"
"myframe_S","E2","80","0.1996","0.3886","0.5566","0.6934","0.7963","0.8724","0.9483","0.9787"
"myframe_S","E2","130","0.2502","0.4766","0.6629","0.7952","0.8918","0.9443","0.986","0.9954"
"myframe_S","E2","215","0.3153","0.5962","0.7897","0.9031","0.9587","0.9823","0.9982","0.9995"
"myframe_S","E2","360","0.4006","0.7069","0.889","0.9653","0.991","0.9972","0.9997","1"
"myframe_S","E2","600","0.5084","0.8248","0.9597","0.9936","0.9991","0.9997","1","1"
"myframe_S","E2","1000","0.6184","0.9236","0.9904","0.9994","1","1","1","1"
"myframe_S","E3","10","0.1204","0.2375","0.3584","0.4646","0.5602","0.6539","0.795","0.8843"
"myframe_S","E3","15","0.157","0.3189","0.4562","0.5854","0.6937","0.788","0.9008","0.9544"
"myframe_S","E3","30","0.2305","0.45","0.6265","0.76","0.8589","0.9225","0.9782","0.9943"
"myframe_S","E3","45","0.2831","0.5233","0.7165","0.8521","0.9289","0.9683","0.9929","0.9986"
"myframe_S","E3","80","0.3654","0.6623","0.8492","0.9413","0.9815","0.9936","0.9994","1"
"myframe_S","E3","130","0.4632","0.7835","0.9335","0.9858","0.9974","0.9994","0.9999","1"
"myframe_S","E3","215","0.58","0.8941","0.9841","0.9978","0.9999","1","1","1"
"myframe_S","E3","360","0.6971","0.9617","0.9972","0.9998","1","1","1","1"
"myframe_S","E3","600","0.8123","0.9924","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9164","0.9992","1","1","1","1","1","1"
"myframe_S","E4","10","0.2108","0.413","0.5946","0.7309","0.8367","0.9029","0.9685","0.9887"
"myframe_S","E4","15","0.2436","0.4584","0.6421","0.7902","0.884","0.9412","0.9865","0.9972"
"myframe_S","E4","30","0.3421","0.6285","0.8232","0.9265","0.9713","0.9902","0.9989","0.9999"
"myframe_S","E4","45","0.3981","0.709","0.884","0.9622","0.9907","0.998","0.9999","1"
"myframe_S","E4","80","0.52","0.8407","0.9673","0.9955","0.9994","0.9999","1","1"
"myframe_S","E4","130","0.6391","0.9317","0.9924","0.9991","1","1","1","1"
"myframe_S","E4","215","0.7591","0.9806","0.9994","1","1","1","1","1"
"myframe_S","E4","360","0.8666","0.9975","1","1","1","1","1","1"
"myframe_S","E4","600","0.9496","0.9998","1","1","1","1","1","1"
"myframe_S","E4","1000","0.9877","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.2749","0.5234","0.7199","0.8601","0.9384","0.9794","0.9976","0.9995"
"myframe_S","E5","15","0.3425","0.6323","0.8276","0.9367","0.9843","0.9969","0.9999","1"
"myframe_S","E5","30","0.4803","0.8055","0.953","0.9928","0.9996","0.9998","1","1"
"myframe_S","E5","45","0.5729","0.8897","0.9848","0.9982","1","1","1","1"
"myframe_S","E5","80","0.7129","0.9662","0.9991","1","1","1","1","1"
"myframe_S","E5","130","0.8328","0.9947","1","1","1","1","1","1"
"myframe_S","E5","215","0.921","0.9999","1","1","1","1","1","1"
"myframe_S","E5","360","0.9787","1","1","1","1","1","1","1"
"myframe_S","E5","600","0.9974","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.434","0.761","0.9271","0.9868","0.9984","0.9998","1","1"
"myframe_S","E6","15","0.5329","0.8579","0.974","0.9978","0.9999","1","1","1"
"myframe_S","E6","30","0.6605","0.9472","0.9964","0.9999","1","1","1","1"
"myframe_S","E6","45","0.7654","0.9856","0.9997","1","1","1","1","1"
"myframe_S","E6","80","0.8695","0.9981","1","1","1","1","1","1"
"myframe_S","E6","130","0.954","0.9999","1","1","1","1","1","1"
"myframe_S","E6","215","0.9903","1","1","1","1","1","1","1"
"myframe_S","E6","360","0.9989","1","1","1","1","1","1","1"
"myframe_S","E6","600","1","1","1","1","1","1","1","1"
"myframe_S","E6","1000","1","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.3344","0.6188","0.814","0.9245","0.9751","0.9918","0.999","0.9998"
"myframe_S","E7","15","0.4786","0.8048","0.9457","0.9889","0.9979","0.9991","1","1"
"myframe_S","E7","30","0.6275","0.9322","0.9932","0.9992","1","1","1","1"
"myframe_S","E7","45","0.728","0.97","0.999","0.9999","1","1","1","1"
"myframe_S","E7","80","0.8687","0.9972","1","1","1","1","1","1"
"myframe_S","E7","130","0.9503","0.9999","1","1","1","1","1","1"
"myframe_S","E7","215","0.9885","1","1","1","1","1","1","1"
"myframe_S","E7","360","0.9989","1","1","1","1","1","1","1"
"myframe_S","E7","600","1","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.2967","0.5517","0.743","0.8637","0.9343","0.9662","0.9913","0.9979"
"myframe_S","E8","15","0.3971","0.6953","0.8719","0.953","0.9834","0.9954","0.9997","1"
"myframe_S","E8","30","0.5314","0.8476","0.9633","0.9929","0.9988","1","1","1"
"myframe_S","E8","45","0.6233","0.9199","0.9898","0.9987","0.9998","1","1","1"
"myframe_S","E8","80","0.7382","0.9747","0.9987","1","1","1","1","1"
"myframe_S","E8","130","0.8497","0.995","0.9999","1","1","1","1","1"
"myframe_S","E8","215","0.9282","0.9999","1","1","1","1","1","1"
"myframe_S","E8","360","0.9819","1","1","1","1","1","1","1"
"myframe_S","E8","600","0.9979","1","1","1","1","1","1","1"
"myframe_S","E8","1000","0.9997","1","1","1","1","1","1","1"
"myframe_S","E9","10","0.3007","0.5424","0.7363","0.8618","0.9328","0.9691","0.9922","0.9978"
"myframe_S","E9","15","0.3857","0.6821","0.8669","0.9524","0.9829","0.9948","0.9992","0.9999"
"myframe_S","E9","30","0.5268","0.844","0.9615","0.9904","0.999","0.9999","1","1"
"myframe_S","E9","45","0.6124","0.9123","0.9865","0.9984","1","1","1","1"
"myframe_S","E9","80","0.7474","0.9785","0.9985","1","1","1","1","1"
"myframe_S","E9","130","0.8691","0.9973","1","1","1","1","1","1"
"myframe_S","E9","215","0.9393","0.9997","1","1","1","1","1","1"
"myframe_S","E9","360","0.9872","1","1","1","1","1","1","1"
"myframe_S","E9","600","0.9983","1","1","1","1","1","1","1"
"myframe_S","E9","1000","1","1","1","1","1","1","1","1"
"myframe_S","E10","10","0.3696","0.6654","0.8487","0.9437","0.982","0.9942","0.9997","0.9999"
"myframe_S","E10","15","0.4402","0.7569","0.9146","0.9759","0.9947","0.9978","1","1"
"myframe_S","E10","30","0.5429","0.8651","0.9724","0.9965","0.9994","1","1","1"
"myframe_S","E10","45","0.6513","0.9365","0.9953","0.9997","1","1","1","1"
"myframe_S","E10","80","0.7654","0.9815","0.9993","1","1","1","1","1"
"myframe_S","E10","130","0.8783","0.9974","1","1","1","1","1","1"
"myframe_S","E10","215","0.9489","0.9998","1","1","1","1","1","1"
"myframe_S","E10","360","0.9885","1","1","1","1","1","1","1"
"myframe_S","E10","600","0.9991","1","1","1","1","1","1","1"
"myframe_S","E10","1000","1","1","1","1","1","1","1","1"
"myframe_S","E11","10","0.3249","0.5932","0.7848","0.9023","0.9613","0.9883","0.9982","0.9998"
"myframe_S","E11","15","0.3873","0.6896","0.8713","0.9542","0.9885","0.9974","1","1"
"myframe_S","E11","30","0.511","0.8413","0.9642","0.9953","0.9995","0.9999","1","1"
"myframe_S","E11","45","0.6117","0.9149","0.9904","0.9995","0.9999","1","1","1"
"myframe_S","E11","80","0.7446","0.9772","0.9993","1","1","1","1","1"
"myframe_S","E11","130","0.8504","0.9963","1","1","1","1","1","1"
"myframe_S","E11","215","0.9351","0.9998","1","1","1","1","1","1"
"myframe_S","E11","360","0.9832","1","1","1","1","1","1","1"
"myframe_S","E11","600","0.9987","1","1","1","1","1","1","1"
"myframe_S","E11","1000","1","1","1","1","1","1","1","1"
"myframe_S","E12","10","0.2807","0.5337","0.7278","0.8565","0.9339","0.9733","0.9971","0.9999"
"myframe_S","E12","15","0.3269","0.599","0.7828","0.9038","0.9621","0.9875","0.999","1"
"myframe_S","E12","30","0.4422","0.7583","0.9207","0.9805","0.9973","0.9998","1","1"
"myframe_S","E12","45","0.5116","0.8276","0.9614","0.9938","0.9993","1","1","1"
"myframe_S","E12","80","0.6472","0.9376","0.9943","0.9998","1","1","1","1"
"myframe_S","E12","130","0.7598","0.9826","0.9997","1","1","1","1","1"
"myframe_S","E12","215","0.8682","0.9976","1","1","1","1","1","1"
"myframe_S","E12","360","0.9478","1","1","1","1","1","1","1"
"myframe_S","E12","600","0.986","1","1","1","1","1","1","1"
"myframe_S","E12","1000","0.9983","1","1","1","1","1","1","1"
"myframe_S","E13","10","0.1718","0.3326","0.4813","0.6096","0.7175","0.8019","0.9048","0.9519"
"myframe_S","E13","15","0.2167","0.4177","0.5884","0.7293","0.8349","0.904","0.9645","0.9869"
"myframe_S","E13","30","0.3047","0.567","0.7539","0.8735","0.9391","0.9741","0.995","0.999"
"myframe_S","E13","45","0.3672","0.6609","0.8464","0.9397","0.9807","0.9941","0.9992","1"
"myframe_S","E13","80","0.4853","0.7944","0.9454","0.9868","0.9978","0.9997","1","1"
"myframe_S","E13","130","0.5816","0.8876","0.981","0.9985","1","1","1","1"
"myframe_S","E13","215","0.7117","0.962","0.9976","0.9998","1","1","1","1"
"myframe_S","E13","360","0.8123","0.9904","0.9998","1","1","1","1","1"
"myframe_S","E13","600","0.9089","0.9988","1","1","1","1","1","1"
"myframe_S","E13","1000","0.965","1","1","1","1","1","1","1"
"myframe_S","E14","10","0.1054","0.207","0.3074","0.4009","0.4906","0.5771","0.711","0.7992"
"myframe_S","E14","15","0.129","0.2585","0.3787","0.4915","0.5881","0.6754","0.812","0.8832"
"myframe_S","E14","30","0.1822","0.35","0.5","0.634","0.7441","0.8221","0.9179","0.9599"
"myframe_S","E14","45","0.2161","0.4233","0.5995","0.7382","0.8396","0.9002","0.9631","0.984"
"myframe_S","E14","80","0.2883","0.5385","0.7321","0.851","0.9245","0.9614","0.9918","0.9975"
"myframe_S","E14","130","0.3717","0.643","0.834","0.9335","0.9712","0.9871","0.9987","0.9999"
"myframe_S","E14","215","0.4562","0.771","0.9235","0.9787","0.9947","0.9991","0.9999","1"
"myframe_S","E14","360","0.5621","0.8729","0.973","0.9959","0.9996","0.9999","1","1"
"myframe_S","E14","600","0.6642","0.9455","0.9951","0.9996","1","1","1","1"
"myframe_S","E14","1000","0.771","0.98","0.9997","1","1","1","1","1"
"myframe_S","E15","10","0.0423","0.0846","0.1264","0.172","0.2168","0.2581","0.351","0.4523"
"myframe_S","E15","15","0.0536","0.1077","0.1637","0.2201","0.2752","0.3361","0.4517","0.569"
"myframe_S","E15","30","0.0795","0.158","0.2408","0.3222","0.4031","0.4756","0.6222","0.7448"
"myframe_S","E15","45","0.0972","0.193","0.288","0.3822","0.4735","0.5704","0.7277","0.836"
"myframe_S","E15","80","0.1278","0.2537","0.3762","0.4971","0.6064","0.7077","0.8582","0.9369"
"myframe_S","E15","130","0.1547","0.3093","0.4614","0.599","0.7238","0.8247","0.9423","0.9806"
"myframe_S","E15","215","0.1908","0.3756","0.5484","0.7041","0.8273","0.9093","0.9855","0.9976"
"myframe_S","E15","360","0.2196","0.4373","0.6378","0.8081","0.9182","0.9727","0.998","0.9995"
"myframe_S","E15","600","0.2379","0.4853","0.7211","0.8877","0.9666","0.9943","1","1"
"myframe_S","E15","1000","0.2308","0.5128","0.776","0.9378","0.9902","0.9999","1","1"
"myframe_S","E16","10","0.0885","0.1702","0.2529","0.3359","0.4128","0.4908","0.6306","0.7574"
"myframe_S","E16","15","0.1407","0.2885","0.4226","0.5455","0.6635","0.7709","0.908","0.9727"
"myframe_S","E16","30","0.2046","0.3998","0.5734","0.7255","0.8477","0.931","0.9964","1"
"myframe_S","E16","45","0.2391","0.4644","0.6525","0.8069","0.9134","0.972","0.9995","1"
"myframe_S","E16","80","0.4201","0.7475","0.9307","0.9894","0.9997","1","1","1"
"myframe_S","E16","130","0.4189","0.7385","0.9251","0.9887","0.9996","1","1","1"
"myframe_S","E16","215","0.5824","0.9047","0.9922","1","1","1","1","1"
