"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0994","0.1927","0.2873","0.3744","0.4472","0.5124","0.6122","0.6806"
"myframe_S","E1","15","0.1095","0.2157","0.3203","0.4232","0.5061","0.5736","0.6695","0.7389"
"myframe_S","E1","30","0.1278","0.2597","0.3911","0.504","0.5962","0.6619","0.745","0.819"
"myframe_S","E1","45","0.1628","0.3188","0.4612","0.578","0.6635","0.7254","0.8101","0.8883"
"myframe_S","E1","80","0.2058","0.4019","0.5613","0.6678","0.7419","0.7981","0.8812","0.9449"
"myframe_S","E1","130","0.2485","0.4654","0.6321","0.7381","0.8046","0.8563","0.9365","0.9824"
"myframe_S","E1","215","0.3032","0.5444","0.7041","0.8029","0.8695","0.9177","0.9764","0.9974"
"myframe_S","E1","360","0.3552","0.6148","0.7685","0.8581","0.9232","0.9628","0.9952","0.9999"
"myframe_S","E1","600","0.3949","0.6712","0.832","0.9159","0.9655","0.9889","0.9996","1"
"myframe_S","E1","1000","0.4341","0.7271","0.8899","0.9637","0.9918","0.9988","1","1"
"myframe_S","E2","10","0.1332","0.2586","0.3825","0.4986","0.6075","0.6932","0.8216","0.8936"
"myframe_S","E2","15","0.1459","0.3026","0.4489","0.5789","0.6866","0.7728","0.8819","0.9429"
"myframe_S","E2","30","0.1986","0.3917","0.5552","0.6969","0.8025","0.8711","0.9421","0.9834"
"myframe_S","E2","45","0.234","0.4647","0.649","0.7957","0.8837","0.9287","0.9755","0.9945"
"myframe_S","E2","80","0.3051","0.5723","0.7682","0.8851","0.9444","0.9727","0.9947","0.9995"
"myframe_S","E2","130","0.3841","0.6815","0.8705","0.9504","0.9821","0.9941","0.9996","1"
"myframe_S","E2","215","0.4753","0.7972","0.9369","0.9845","0.9961","0.9993","0.9999","1"
"myframe_S","E2","360","0.5966","0.9034","0.9834","0.9981","1","1","1","1"
"myframe_S","E2","600","0.7098","0.9594","0.9955","0.9993","1","1","1","1"
"myframe_S","E2","1000","0.8353","0.9923","1","1","1","1","1","1"
"myframe_S","E3","10","0.1927","0.3761","0.5429","0.6787","0.787","0.8612","0.9425","0.9771"
"myframe_S","E3","15","0.2111","0.4041","0.5754","0.7183","0.8164","0.8885","0.9531","0.9837"
"myframe_S","E3","30","0.2659","0.5146","0.7105","0.8398","0.9121","0.9535","0.9878","0.9977"
"myframe_S","E3","45","0.3465","0.6327","0.8265","0.9271","0.9718","0.9897","0.9989","0.9999"
"myframe_S","E3","80","0.4482","0.7695","0.9275","0.9806","0.996","0.999","0.9999","1"
"myframe_S","E3","130","0.5476","0.8703","0.9749","0.9949","0.9994","0.9999","1","1"
"myframe_S","E3","215","0.6658","0.9442","0.9952","0.9993","1","1","1","1"
"myframe_S","E3","360","0.7787","0.9844","0.9997","1","1","1","1","1"
"myframe_S","E3","600","0.8878","0.9991","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9592","0.9998","1","1","1","1","1","1"
"myframe_S","E4","10","0.2876","0.5424","0.7361","0.8613","0.9288","0.9639","0.9912","0.9982"
"myframe_S","E4","15","0.3269","0.5976","0.7887","0.8965","0.9539","0.9793","0.9963","0.9997"
"myframe_S","E4","30","0.4182","0.7229","0.8929","0.9644","0.9886","0.9969","0.9999","1"
"myframe_S","E4","45","0.4635","0.7804","0.9314","0.98","0.9949","0.9987","1","1"
"myframe_S","E4","80","0.5818","0.8887","0.9792","0.9966","0.9997","1","1","1"
"myframe_S","E4","130","0.7071","0.9643","0.998","1","1","1","1","1"
"myframe_S","E4","215","0.8164","0.9914","0.9999","1","1","1","1","1"
