"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0325","0.0635","0.095","0.1277","0.1612","0.1958","0.28","0.3808"
"myframe_S","E1","15","0.0378","0.0772","0.116","0.1577","0.2014","0.2487","0.3419","0.4566"
"myframe_S","E1","30","0.055","0.112","0.1694","0.2311","0.2899","0.3488","0.4743","0.6066"
"myframe_S","E1","45","0.0707","0.1401","0.2107","0.2778","0.3469","0.422","0.5662","0.6825"
"myframe_S","E1","80","0.0938","0.1828","0.2815","0.3721","0.4596","0.5481","0.692","0.7843"
"myframe_S","E1","130","0.1199","0.2341","0.354","0.4632","0.563","0.6513","0.783","0.8551"
"myframe_S","E1","215","0.1573","0.3079","0.4506","0.5765","0.6826","0.7739","0.8744","0.9216"
"myframe_S","E1","360","0.1984","0.3895","0.5589","0.6921","0.8002","0.8659","0.9353","0.9646"
"myframe_S","E1","600","0.26","0.4821","0.6736","0.8098","0.8924","0.9344","0.9766","0.99"
"myframe_S","E1","1000","0.3287","0.6062","0.7979","0.9066","0.955","0.9778","0.9943","0.9985"
"myframe_S","E2","10","0.102","0.2077","0.3094","0.405","0.5013","0.5957","0.7437","0.8168"
"myframe_S","E2","15","0.1235","0.2574","0.3896","0.5084","0.6214","0.716","0.8368","0.8856"
"myframe_S","E2","30","0.1902","0.3677","0.5314","0.6715","0.7731","0.8454","0.9224","0.9541"
"myframe_S","E2","45","0.229","0.4379","0.6216","0.7636","0.8576","0.9105","0.9572","0.981"
"myframe_S","E2","80","0.2986","0.5686","0.7633","0.8831","0.9398","0.967","0.9889","0.9964"
"myframe_S","E2","130","0.3766","0.6805","0.8622","0.9469","0.98","0.9915","0.9979","0.9997"
"myframe_S","E2","215","0.4728","0.8015","0.9448","0.9844","0.9969","0.999","1","1"
"myframe_S","E2","360","0.5908","0.9025","0.9843","0.9982","0.9997","1","1","1"
"myframe_S","E2","600","0.715","0.9682","0.9982","0.9997","1","1","1","1"
"myframe_S","E2","1000","0.8335","0.9926","0.9998","1","1","1","1","1"
"myframe_S","E3","10","0.2246","0.4234","0.595","0.7347","0.838","0.8974","0.9517","0.9786"
"myframe_S","E3","15","0.272","0.5207","0.7195","0.8496","0.9193","0.9552","0.9869","0.9959"
"myframe_S","E3","30","0.3922","0.6919","0.874","0.949","0.9796","0.9927","0.9987","0.9999"
"myframe_S","E3","45","0.4774","0.7879","0.9356","0.9794","0.9929","0.9983","0.9999","0.9999"
"myframe_S","E3","80","0.6031","0.9045","0.9853","0.9974","0.9999","1","1","1"
"myframe_S","E3","130","0.7014","0.963","0.9954","0.9996","1","1","1","1"
"myframe_S","E3","215","0.8297","0.9925","0.9997","1","1","1","1","1"
"myframe_S","E3","360","0.929","0.9994","1","1","1","1","1","1"
"myframe_S","E3","600","0.9797","1","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9973","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.4617","0.777","0.9357","0.9872","0.998","0.9998","1","1"
"myframe_S","E4","15","0.5319","0.8526","0.9718","0.9967","0.9995","1","1","1"
"myframe_S","E4","30","0.7008","0.9619","0.9982","1","1","1","1","1"
"myframe_S","E4","45","0.7825","0.9869","0.9997","1","1","1","1","1"
"myframe_S","E4","80","0.907","0.9993","1","1","1","1","1","1"
"myframe_S","E4","130","0.9671","1","1","1","1","1","1","1"
"myframe_S","E4","215","0.9932","1","1","1","1","1","1","1"
"myframe_S","E4","360","0.9996","1","1","1","1","1","1","1"
"myframe_S","E4","600","1","1","1","1","1","1","1","1"
"myframe_S","E4","1000","1","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.3784","0.6742","0.8609","0.9544","0.9873","0.9978","1","1"
"myframe_S","E5","15","0.4388","0.76","0.9222","0.981","0.997","0.9995","1","1"
"myframe_S","E5","30","0.5697","0.886","0.9828","0.999","1","1","1","1"
"myframe_S","E5","45","0.6608","0.9424","0.9967","0.9999","1","1","1","1"
"myframe_S","E5","80","0.787","0.9879","0.9999","1","1","1","1","1"
"myframe_S","E5","130","0.8866","0.9982","1","1","1","1","1","1"
"myframe_S","E5","215","0.9562","1","1","1","1","1","1","1"
"myframe_S","E5","360","0.9919","1","1","1","1","1","1","1"
"myframe_S","E5","600","0.9992","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.2501","0.4839","0.6672","0.8046","0.9002","0.9569","0.9966","0.9996"
"myframe_S","E6","15","0.2972","0.5583","0.7594","0.8835","0.9563","0.9853","0.9991","1"
"myframe_S","E6","30","0.3712","0.6716","0.8622","0.9523","0.9875","0.998","1","1"
"myframe_S","E6","45","0.4622","0.7765","0.9383","0.9876","0.9987","1","1","1"
"myframe_S","E6","80","0.5648","0.8781","0.9787","0.9982","1","1","1","1"
"myframe_S","E6","130","0.6872","0.9557","0.9979","0.9998","1","1","1","1"
"myframe_S","E6","215","0.7979","0.9885","0.9999","1","1","1","1","1"
"myframe_S","E6","360","0.8963","0.9993","1","1","1","1","1","1"
"myframe_S","E6","600","0.9636","1","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9942","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.1462","0.2878","0.4184","0.5361","0.6504","0.7426","0.8781","0.9526"
"myframe_S","E7","15","0.1905","0.3716","0.5322","0.6681","0.7842","0.8652","0.9608","0.9925"
"myframe_S","E7","30","0.2703","0.5044","0.6908","0.8292","0.9195","0.9652","0.9965","0.9999"
"myframe_S","E7","45","0.3172","0.5909","0.792","0.9072","0.9665","0.9909","0.9998","1"
"myframe_S","E7","80","0.4273","0.7346","0.9109","0.979","0.9965","0.9997","1","1"
"myframe_S","E7","130","0.5373","0.857","0.9725","0.9962","0.9995","1","1","1"
"myframe_S","E7","215","0.6546","0.9407","0.9958","0.9998","1","1","1","1"
"myframe_S","E7","360","0.7582","0.9835","0.9997","1","1","1","1","1"
"myframe_S","E7","600","0.8735","0.9975","1","1","1","1","1","1"
"myframe_S","E7","1000","0.9512","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.1174","0.2305","0.337","0.4451","0.5501","0.6407","0.7898","0.8951"
"myframe_S","E8","15","0.1644","0.3232","0.4694","0.5941","0.7032","0.796","0.9163","0.9738"
"myframe_S","E8","30","0.2197","0.4238","0.6066","0.7409","0.8433","0.9132","0.9831","0.9973"
"myframe_S","E8","45","0.2631","0.5099","0.7","0.8302","0.9158","0.9657","0.9955","0.9995"
"myframe_S","E8","80","0.3374","0.6185","0.8148","0.9247","0.9733","0.993","1","1"
"myframe_S","E8","130","0.4249","0.7362","0.9064","0.9742","0.9942","0.9988","1","1"
"myframe_S","E8","215","0.5196","0.8426","0.9687","0.9954","1","1","1","1"
"myframe_S","E8","360","0.6325","0.9277","0.9946","0.9998","1","1","1","1"
"myframe_S","E8","600","0.7587","0.9823","0.9998","1","1","1","1","1"
"myframe_S","E8","1000","0.8612","0.9969","0.9999","1","1","1","1","1"
