"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0293","0.0621","0.0907","0.1209","0.154","0.187","0.2694","0.3697"
"myframe_S","E1","15","0.0379","0.0772","0.1185","0.1627","0.2029","0.2472","0.3427","0.4612"
"myframe_S","E1","30","0.0563","0.112","0.1708","0.2306","0.29","0.355","0.4849","0.6084"
"myframe_S","E1","45","0.0726","0.1436","0.2117","0.282","0.3546","0.4311","0.5738","0.6902"
"myframe_S","E1","80","0.0931","0.1813","0.2738","0.3705","0.4576","0.5499","0.695","0.7928"
"myframe_S","E1","130","0.1182","0.2318","0.3478","0.4568","0.5609","0.6524","0.7904","0.8607"
"myframe_S","E1","215","0.1552","0.302","0.4403","0.5732","0.6808","0.766","0.8697","0.9129"
"myframe_S","E1","360","0.1929","0.3798","0.5462","0.6878","0.7936","0.8632","0.938","0.9658"
"myframe_S","E1","600","0.2575","0.4821","0.6725","0.8021","0.8896","0.935","0.9727","0.9896"
"myframe_S","E1","1000","0.3269","0.6027","0.7905","0.8984","0.9538","0.9762","0.9942","0.9982"
"myframe_S","E2","10","0.1154","0.221","0.3241","0.4275","0.5271","0.6199","0.7641","0.8278"
"myframe_S","E2","15","0.1362","0.2655","0.3884","0.5129","0.6203","0.7174","0.8248","0.8725"
"myframe_S","E2","30","0.1914","0.3721","0.5429","0.685","0.7882","0.8546","0.9206","0.9512"
"myframe_S","E2","45","0.2336","0.4421","0.6298","0.7742","0.8668","0.912","0.9585","0.9824"
"myframe_S","E2","80","0.3185","0.5785","0.7746","0.8909","0.9475","0.9698","0.9922","0.9971"
"myframe_S","E2","130","0.3985","0.7043","0.8728","0.9545","0.9805","0.9924","0.9987","0.9997"
"myframe_S","E2","215","0.4999","0.8159","0.9523","0.9873","0.9971","0.9996","1","1"
"myframe_S","E2","360","0.6046","0.9088","0.9856","0.9981","0.9997","1","1","1"
"myframe_S","E2","600","0.7281","0.9731","0.9978","1","1","1","1","1"
"myframe_S","E2","1000","0.8444","0.9947","1","1","1","1","1","1"
"myframe_S","E3","10","0.2674","0.5115","0.6978","0.8176","0.886","0.9228","0.9626","0.984"
"myframe_S","E3","15","0.3376","0.6102","0.8003","0.8937","0.9436","0.9669","0.9901","0.9964"
"myframe_S","E3","30","0.4476","0.7665","0.914","0.9636","0.9836","0.9927","0.9994","1"
"myframe_S","E3","45","0.545","0.8563","0.9611","0.9883","0.9967","0.999","0.9999","1"
"myframe_S","E3","80","0.6776","0.9431","0.9917","0.9988","0.9999","1","1","1"
"myframe_S","E3","130","0.7929","0.983","0.9991","1","1","1","1","1"
"myframe_S","E3","215","0.8937","0.9975","1","1","1","1","1","1"
"myframe_S","E3","360","0.9607","0.9999","1","1","1","1","1","1"
"myframe_S","E3","600","0.9917","1","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9987","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.4743","0.7993","0.9464","0.9907","0.9984","0.9993","0.9994","0.9997"
"myframe_S","E4","15","0.5824","0.9017","0.9879","0.9994","0.9999","0.9999","1","1"
