"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E3","215","0.6908","0.96","0.9964","0.9999","1","1","1","1"
"myframe_S","E3","360","0.8141","0.9927","0.9997","1","1","1","1","1"
"myframe_S","E3","600","0.9118","0.9988","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9732","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.2764","0.5223","0.7282","0.8675","0.9419","0.9812","0.9993","1"
"myframe_S","E4","15","0.3911","0.704","0.8899","0.97","0.9949","0.9991","1","1"
"myframe_S","E4","30","0.4911","0.8147","0.9606","0.9929","0.9993","1","1","1"
"myframe_S","E4","45","0.6134","0.9233","0.9937","0.9997","1","1","1","1"
"myframe_S","E4","80","0.7352","0.9732","0.9993","1","1","1","1","1"
"myframe_S","E4","130","0.8511","0.9946","0.9998","1","1","1","1","1"
"myframe_S","E4","215","0.9319","0.9997","1","1","1","1","1","1"
"myframe_S","E4","360","0.9849","1","1","1","1","1","1","1"
"myframe_S","E4","600","0.9976","1","1","1","1","1","1","1"
"myframe_S","E4","1000","1","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.3984","0.7154","0.8982","0.9747","0.9965","0.9996","0.9998","0.9999"
"myframe_S","E5","15","0.4773","0.8054","0.9544","0.9942","0.9994","1","1","1"
"myframe_S","E5","30","0.6387","0.9347","0.9952","0.9999","1","1","1","1"
"myframe_S","E5","45","0.7429","0.9763","0.999","0.9999","1","1","1","1"
"myframe_S","E5","80","0.8617","0.9973","1","1","1","1","1","1"
"myframe_S","E5","130","0.943","1","1","1","1","1","1","1"
"myframe_S","E5","215","0.9852","1","1","1","1","1","1","1"
"myframe_S","E5","360","0.9985","1","1","1","1","1","1","1"
"myframe_S","E5","600","1","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.3759","0.6938","0.8876","0.9693","0.9962","0.9995","0.9996","0.9996"
"myframe_S","E6","15","0.3719","0.6732","0.8632","0.9528","0.9885","0.9973","0.9999","1"
"myframe_S","E6","30","0.4938","0.8193","0.9504","0.9913","0.9985","0.9998","1","1"
"myframe_S","E6","45","0.5841","0.8879","0.9814","0.9984","1","1","1","1"
"myframe_S","E6","80","0.6667","0.949","0.9964","1","1","1","1","1"
"myframe_S","E6","130","0.8021","0.9907","0.9997","1","1","1","1","1"
"myframe_S","E6","215","0.8945","0.9986","1","1","1","1","1","1"
"myframe_S","E6","360","0.9607","1","1","1","1","1","1","1"
"myframe_S","E6","600","0.9905","1","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9988","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.2878","0.5392","0.732","0.8626","0.9358","0.9724","0.9975","1"
"myframe_S","E7","15","0.2475","0.4645","0.6486","0.7855","0.8836","0.9415","0.9902","0.9989"
"myframe_S","E7","30","0.3159","0.5874","0.7891","0.9087","0.9673","0.989","0.9995","1"
"myframe_S","E7","45","0.3748","0.68","0.8712","0.959","0.9896","0.9985","1","1"
"myframe_S","E7","80","0.4795","0.8027","0.9541","0.9927","0.999","0.9999","1","1"
"myframe_S","E7","130","0.6062","0.9129","0.989","0.9996","1","1","1","1"
"myframe_S","E7","215","0.717","0.9678","0.9993","1","1","1","1","1"
"myframe_S","E7","360","0.8387","0.9954","1","1","1","1","1","1"
"myframe_S","E7","600","0.926","0.9993","1","1","1","1","1","1"
"myframe_S","E7","1000","0.9735","0.9999","1","1","1","1","1","1"
"myframe_S","E8","10","0.1891","0.3646","0.5227","0.657","0.7641","0.8464","0.9473","0.9861"
"myframe_S","E8","15","0.2354","0.4502","0.6363","0.7762","0.8773","0.9365","0.9905","0.9992"
"myframe_S","E8","30","0.2388","0.463","0.657","0.802","0.9001","0.9561","0.9941","0.9997"
"myframe_S","E8","45","0.2805","0.5355","0.7365","0.8731","0.9511","0.9862","0.9995","1"
"myframe_S","E8","80","0.3629","0.6642","0.8625","0.9584","0.9923","0.9992","1","1"
"myframe_S","E8","130","0.4607","0.7745","0.9359","0.9892","0.9995","0.9998","1","1"
"myframe_S","E8","215","0.5644","0.8849","0.9821","0.9991","0.9999","1","1","1"
"myframe_S","E8","360","0.693","0.9591","0.998","1","1","1","1","1"
"myframe_S","E8","600","0.8097","0.9929","1","1","1","1","1","1"
"myframe_S","E8","1000","0.9084","0.9994","1","1","1","1","1","1"
