"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.031","0.063","0.0935","0.1229","0.1545","0.1902","0.2705","0.3671"
"myframe_S","E1","15","0.041","0.08","0.1205","0.1615","0.2033","0.245","0.3491","0.4617"
"myframe_S","E1","30","0.0588","0.118","0.1806","0.2382","0.2994","0.3586","0.4851","0.6119"
"myframe_S","E1","45","0.0745","0.14","0.2081","0.2777","0.35","0.4219","0.5653","0.6816"
"myframe_S","E1","80","0.0956","0.1903","0.2848","0.3709","0.4628","0.5459","0.6914","0.7923"
"myframe_S","E1","130","0.1155","0.2372","0.3525","0.461","0.5679","0.6602","0.7928","0.8621"
"myframe_S","E1","215","0.1588","0.3131","0.4535","0.5746","0.688","0.7718","0.8739","0.9188"
"myframe_S","E1","360","0.1929","0.3793","0.5457","0.6828","0.7947","0.8653","0.9338","0.9639"
"myframe_S","E1","600","0.2583","0.4914","0.6759","0.8081","0.8913","0.9364","0.9753","0.9893"
"myframe_S","E1","1000","0.3258","0.5943","0.792","0.9039","0.9573","0.9806","0.9954","0.9987"
"myframe_S","E2","10","0.0845","0.1704","0.2588","0.3481","0.4325","0.5202","0.67","0.7754"
"myframe_S","E2","15","0.1117","0.2286","0.3375","0.4445","0.5398","0.6344","0.7748","0.8463"
"myframe_S","E2","30","0.1671","0.3237","0.4732","0.6075","0.7188","0.8007","0.897","0.9373"
"myframe_S","E2","45","0.2012","0.39","0.5698","0.708","0.8101","0.8774","0.9418","0.9706"
"myframe_S","E2","80","0.275","0.515","0.7072","0.8362","0.909","0.9496","0.9846","0.9956"
"myframe_S","E2","130","0.342","0.6313","0.8206","0.9237","0.967","0.9844","0.9965","0.9995"
"myframe_S","E2","215","0.4285","0.7484","0.9141","0.9747","0.9912","0.997","0.9999","1"
"myframe_S","E2","360","0.5374","0.8641","0.9742","0.9949","0.9991","0.9999","1","1"
"myframe_S","E2","600","0.6524","0.9445","0.9942","1","1","1","1","1"
"myframe_S","E2","1000","0.7835","0.9837","0.9997","1","1","1","1","1"
"myframe_S","E3","10","0.1794","0.3639","0.5303","0.675","0.787","0.8639","0.9403","0.9722"
"myframe_S","E3","15","0.2282","0.4377","0.6237","0.7612","0.8614","0.9231","0.9712","0.9898"
"myframe_S","E3","30","0.2932","0.5476","0.7489","0.8757","0.9459","0.9749","0.9961","0.9997"
"myframe_S","E3","45","0.3668","0.666","0.8586","0.9459","0.9796","0.9935","0.9995","1"
"myframe_S","E3","80","0.449","0.7764","0.9348","0.9839","0.9961","0.9998","1","1"
"myframe_S","E3","130","0.5878","0.8918","0.9818","0.9971","0.9998","1","1","1"
"myframe_S","E3","215","0.6908","0.9629","0.9964","1","1","1","1","1"
"myframe_S","E3","360","0.8221","0.9899","0.9999","1","1","1","1","1"
"myframe_S","E3","600","0.9221","0.9995","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9747","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.2872","0.5361","0.7361","0.8702","0.9511","0.9842","0.9986","1"
"myframe_S","E4","15","0.3976","0.7068","0.8862","0.9687","0.9949","0.9988","1","1"
"myframe_S","E4","30","0.4905","0.822","0.9573","0.994","0.9994","1","1","1"
"myframe_S","E4","45","0.6169","0.9169","0.9912","0.9994","1","1","1","1"
"myframe_S","E4","80","0.7347","0.9745","0.9991","1","1","1","1","1"
"myframe_S","E4","130","0.8472","0.9954","1","1","1","1","1","1"
"myframe_S","E4","215","0.9361","0.9993","1","1","1","1","1","1"
"myframe_S","E4","360","0.9829","1","1","1","1","1","1","1"
"myframe_S","E4","600","0.9974","1","1","1","1","1","1","1"
"myframe_S","E4","1000","1","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.4045","0.7133","0.8973","0.9777","0.9967","0.9997","0.9999","0.9999"
"myframe_S","E5","15","0.4856","0.8062","0.9565","0.9953","0.9999","1","1","1"
"myframe_S","E5","30","0.6386","0.9316","0.9948","0.9999","1","1","1","1"
"myframe_S","E5","45","0.737","0.9742","0.9996","1","1","1","1","1"
"myframe_S","E5","80","0.8597","0.997","1","1","1","1","1","1"
"myframe_S","E5","130","0.9351","0.9997","1","1","1","1","1","1"
"myframe_S","E5","215","0.986","1","1","1","1","1","1","1"
"myframe_S","E5","360","0.9983","1","1","1","1","1","1","1"
"myframe_S","E5","600","1","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.3951","0.7027","0.8848","0.9695","0.9957","0.9995","0.9999","0.9999"
"myframe_S","E6","15","0.38","0.6776","0.8681","0.9524","0.9875","0.9973","1","1"
"myframe_S","E6","30","0.5119","0.8264","0.9534","0.9931","0.9995","0.9999","1","1"
"myframe_S","E6","45","0.5759","0.8876","0.9824","0.9981","0.9997","1","1","1"
"myframe_S","E6","80","0.6861","0.9508","0.9964","0.9998","1","1","1","1"
"myframe_S","E6","130","0.801","0.9895","0.9999","1","1","1","1","1"
"myframe_S","E6","215","0.8938","0.9986","0.9999","1","1","1","1","1"
"myframe_S","E6","360","0.9639","1","1","1","1","1","1","1"
"myframe_S","E6","600","0.992","1","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9997","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.2873","0.5386","0.7292","0.8582","0.9361","0.9726","0.9971","0.9996"
"myframe_S","E7","15","0.2428","0.4559","0.6429","0.7847","0.877","0.9415","0.9903","0.9996"
"myframe_S","E7","30","0.3207","0.5937","0.7956","0.9139","0.9679","0.9908","0.9997","1"
"myframe_S","E7","45","0.3789","0.6783","0.8673","0.9596","0.9899","0.9983","1","1"
"myframe_S","E7","80","0.4826","0.8151","0.9524","0.9924","0.9996","1","1","1"
"myframe_S","E7","130","0.6016","0.9103","0.9885","0.9996","1","1","1","1"
"myframe_S","E7","215","0.7144","0.9658","0.9987","1","1","1","1","1"
"myframe_S","E7","360","0.8346","0.9941","1","1","1","1","1","1"
"myframe_S","E7","600","0.9226","0.9993","1","1","1","1","1","1"
"myframe_S","E7","1000","0.9754","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.1881","0.3652","0.5209","0.6564","0.7678","0.85","0.9476","0.9876"
"myframe_S","E8","15","0.2319","0.4522","0.6432","0.7876","0.8803","0.9408","0.9926","0.9996"
"myframe_S","E8","30","0.2475","0.4707","0.6539","0.799","0.8979","0.956","0.994","0.9996"
"myframe_S","E8","45","0.2892","0.5506","0.7452","0.8865","0.9564","0.9876","0.9994","1"
"myframe_S","E8","80","0.3701","0.6601","0.8566","0.9556","0.9896","0.9987","1","1"
"myframe_S","E8","130","0.4609","0.7883","0.9397","0.9903","0.9993","0.9999","1","1"
"myframe_S","E8","215","0.5666","0.8922","0.986","0.9994","1","1","1","1"
"myframe_S","E8","360","0.68","0.9606","0.9983","1","1","1","1","1"
"myframe_S","E8","600","0.8079","0.9929","1","1","1","1","1","1"
"myframe_S","E8","1000","0.904","0.9994","1","1","1","1","1","1"
