"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.1852","0.3614","0.521","0.6449","0.7454","0.8236","0.9316","0.9832"
"myframe_S","E1","15","0.2263","0.4332","0.6012","0.7334","0.8238","0.8917","0.9728","0.9967"
"myframe_S","E1","30","0.2934","0.5522","0.7315","0.8404","0.9134","0.96","0.9955","0.9998"
"myframe_S","E1","45","0.3414","0.6263","0.8094","0.9021","0.9535","0.9843","0.9998","1"
"myframe_S","E1","80","0.4281","0.7402","0.8898","0.956","0.9892","0.9981","1","1"
"myframe_S","E1","130","0.5211","0.8415","0.9476","0.9849","0.9976","0.9996","1","1"
"myframe_S","E1","215","0.6338","0.9065","0.981","0.9978","0.9998","1","1","1"
"myframe_S","E1","360","0.7526","0.9671","0.9955","0.9999","1","1","1","1"
"myframe_S","E1","600","0.8556","0.9907","0.9996","1","1","1","1","1"
"myframe_S","E1","1000","0.9321","0.9987","1","1","1","1","1","1"
"myframe_S","E2","10","0.2923","0.5496","0.7511","0.8781","0.9541","0.9857","0.9997","1"
"myframe_S","E2","15","0.3506","0.6407","0.8363","0.9381","0.9794","0.9955","1","1"
"myframe_S","E2","30","0.4393","0.7604","0.9213","0.9816","0.9976","0.9998","1","1"
"myframe_S","E2","45","0.5242","0.8487","0.9674","0.9956","0.9995","1","1","1"
"myframe_S","E2","80","0.6442","0.9348","0.9926","0.9996","1","1","1","1"
"myframe_S","E2","130","0.76","0.9808","0.9991","1","1","1","1","1"
"myframe_S","E2","215","0.8671","0.9968","1","1","1","1","1","1"
"myframe_S","E2","360","0.9491","0.9998","1","1","1","1","1","1"
"myframe_S","E2","600","0.9862","1","1","1","1","1","1","1"
"myframe_S","E2","1000","0.9981","1","1","1","1","1","1","1"
"myframe_S","E3","10","0.3931","0.699","0.8785","0.9607","0.9894","0.9986","1","1"
"myframe_S","E3","15","0.4366","0.7472","0.9136","0.978","0.9956","0.9998","1","1"
"myframe_S","E3","30","0.5602","0.8732","0.9803","0.997","0.9994","1","1","1"
"myframe_S","E3","45","0.685","0.956","0.9976","0.9998","1","1","1","1"
"myframe_S","E3","80","0.8159","0.9902","0.9999","1","1","1","1","1"
"myframe_S","E3","130","0.9077","0.9988","1","1","1","1","1","1"
"myframe_S","E3","215","0.9693","1","1","1","1","1","1","1"
"myframe_S","E3","360","0.9939","1","1","1","1","1","1","1"
"myframe_S","E3","600","0.9997","1","1","1","1","1","1","1"
"myframe_S","E3","1000","1","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.436","0.7574","0.9264","0.9865","0.9989","0.9998","1","1"
"myframe_S","E4","15","0.5027","0.8277","0.9623","0.9951","0.9996","1","1","1"
"myframe_S","E4","30","0.6634","0.945","0.9967","0.9999","1","1","1","1"
"myframe_S","E4","45","0.7475","0.9808","0.9994","1","1","1","1","1"
"myframe_S","E4","80","0.8748","0.9983","1","1","1","1","1","1"
"myframe_S","E4","130","0.9521","0.9999","1","1","1","1","1","1"
"myframe_S","E4","215","0.9893","1","1","1","1","1","1","1"
"myframe_S","E4","360","0.9991","1","1","1","1","1","1","1"
"myframe_S","E4","600","1","1","1","1","1","1","1","1"
"myframe_S","E4","1000","1","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.1672","0.3333","0.4838","0.6175","0.7263","0.8064","0.906","0.9498"
"myframe_S","E5","15","0.2152","0.4088","0.5806","0.7203","0.8236","0.8902","0.9568","0.9792"
"myframe_S","E5","30","0.2993","0.5479","0.7419","0.8667","0.9327","0.9686","0.9923","0.9975"
"myframe_S","E5","45","0.3566","0.649","0.8393","0.9348","0.9763","0.9913","0.9981","0.9998"
"myframe_S","E5","80","0.4592","0.7797","0.9382","0.9859","0.9961","0.9988","0.9999","1"
"myframe_S","E5","130","0.5675","0.8861","0.9814","0.9973","0.9996","1","1","1"
"myframe_S","E5","215","0.692","0.9545","0.9971","0.9999","1","1","1","1"
"myframe_S","E5","360","0.8107","0.9912","0.9999","1","1","1","1","1"
"myframe_S","E5","600","0.9072","0.9995","1","1","1","1","1","1"
"myframe_S","E5","1000","0.9652","0.9999","1","1","1","1","1","1"
"myframe_S","E6","10","0.2195","0.4316","0.6176","0.7626","0.8629","0.9233","0.9785","0.9954"
"myframe_S","E6","15","0.2838","0.5281","0.7245","0.8623","0.9329","0.9695","0.9939","0.9997"
"myframe_S","E6","30","0.3681","0.6687","0.8612","0.9512","0.9849","0.9946","0.9999","1"
"myframe_S","E6","45","0.4656","0.7816","0.9352","0.9865","0.9975","0.9995","1","1"
"myframe_S","E6","80","0.5788","0.8881","0.9831","0.9985","0.9998","1","1","1"
"myframe_S","E6","130","0.6966","0.9597","0.9973","1","1","1","1","1"
"myframe_S","E6","215","0.809","0.9912","0.9999","1","1","1","1","1"
"myframe_S","E6","360","0.9113","0.9994","1","1","1","1","1","1"
