"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E6","10","0.3835","0.6848","0.8696","0.9544","0.9848","0.9941","0.9991","0.9999"
"myframe_S","E6","15","0.4805","0.7944","0.9437","0.988","0.9976","0.9995","1","1"
"myframe_S","E6","30","0.6189","0.9207","0.9901","0.9988","0.9999","1","1","1"
"myframe_S","E6","45","0.7097","0.9666","0.9985","1","1","1","1","1"
"myframe_S","E6","80","0.8432","0.9949","1","1","1","1","1","1"
"myframe_S","E6","130","0.9252","0.9998","1","1","1","1","1","1"
"myframe_S","E6","215","0.9779","1","1","1","1","1","1","1"
"myframe_S","E6","360","0.9973","1","1","1","1","1","1","1"
"myframe_S","E6","600","0.9998","1","1","1","1","1","1","1"
"myframe_S","E6","1000","1","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.424","0.7407","0.9125","0.9793","0.9966","0.9996","1","1"
"myframe_S","E7","15","0.4809","0.7967","0.9402","0.9862","0.9973","0.9995","1","1"
"myframe_S","E7","30","0.6639","0.9465","0.9943","0.9996","1","1","1","1"
"myframe_S","E7","45","0.7455","0.9791","0.9991","0.9997","1","1","1","1"
"myframe_S","E7","80","0.8869","0.9979","1","1","1","1","1","1"
"myframe_S","E7","130","0.9548","0.9999","1","1","1","1","1","1"
"myframe_S","E7","215","0.9907","1","1","1","1","1","1","1"
"myframe_S","E7","360","0.9988","1","1","1","1","1","1","1"
"myframe_S","E7","600","1","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.5165","0.8418","0.9657","0.9961","0.9995","1","1","1"
"myframe_S","E8","15","0.5559","0.8824","0.98","0.998","0.9999","1","1","1"
"myframe_S","E8","30","0.7142","0.966","0.9977","1","1","1","1","1"
"myframe_S","E8","45","0.8008","0.9902","0.9998","1","1","1","1","1"
"myframe_S","E8","80","0.9166","0.9986","1","1","1","1","1","1"
"myframe_S","E8","130","0.973","1","1","1","1","1","1","1"
"myframe_S","E8","215","0.9943","1","1","1","1","1","1","1"
"myframe_S","E8","360","0.9995","1","1","1","1","1","1","1"
"myframe_S","E8","600","1","1","1","1","1","1","1","1"
"myframe_S","E8","1000","1","1","1","1","1","1","1","1"
