"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0174","0.0333","0.0514","0.0731","0.0921","0.114","0.1562","0.207"
"myframe_S","E1","15","0.0282","0.055","0.0771","0.1057","0.1332","0.1613","0.2202","0.2781"
"myframe_S","E1","30","0.0368","0.075","0.1106","0.1488","0.1838","0.2213","0.3049","0.3855"
"myframe_S","E1","45","0.0446","0.0931","0.1404","0.1835","0.23","0.2766","0.3697","0.4659"
"myframe_S","E1","80","0.0592","0.1221","0.1863","0.2469","0.3085","0.3656","0.4748","0.5798"
"myframe_S","E1","130","0.0759","0.1532","0.231","0.3092","0.3841","0.4513","0.5775","0.6811"
"myframe_S","E1","215","0.1015","0.1996","0.2881","0.3792","0.4666","0.5494","0.676","0.7682"
"myframe_S","E1","360","0.1275","0.2499","0.3641","0.469","0.5625","0.6453","0.7655","0.8429"
"myframe_S","E1","600","0.1646","0.319","0.4565","0.5749","0.6732","0.7498","0.8553","0.9155"
"myframe_S","E1","1000","0.2026","0.3827","0.5453","0.6693","0.7605","0.8317","0.9173","0.9604"
"myframe_S","E2","10","0.0546","0.1119","0.1685","0.2269","0.2819","0.337","0.4496","0.5571"
"myframe_S","E2","15","0.0735","0.1464","0.2215","0.2944","0.3746","0.4456","0.57","0.6845"
"myframe_S","E2","30","0.1098","0.2183","0.3212","0.4238","0.5204","0.6049","0.7479","0.8458"
"myframe_S","E2","45","0.1324","0.2611","0.3844","0.5014","0.6058","0.6929","0.8317","0.9091"
"myframe_S","E2","80","0.1732","0.3465","0.5024","0.6378","0.7522","0.8355","0.9349","0.9712"
"myframe_S","E2","130","0.2212","0.4318","0.6113","0.7524","0.8528","0.9195","0.9781","0.9927"
"myframe_S","E2","215","0.2924","0.5436","0.7356","0.8674","0.9389","0.974","0.9952","0.9994"
"myframe_S","E2","360","0.3636","0.6633","0.8534","0.9484","0.9858","0.9961","0.9996","1"
"myframe_S","E2","600","0.4517","0.7806","0.933","0.9875","0.9978","0.9996","0.9999","1"
"myframe_S","E2","1000","0.5682","0.8911","0.9848","0.9992","0.9999","0.9999","1","1"
"myframe_S","E3","10","0.1076","0.216","0.3253","0.4292","0.5281","0.6149","0.7646","0.868"
"myframe_S","E3","15","0.1383","0.2715","0.3967","0.5202","0.6237","0.7154","0.8506","0.9309"
"myframe_S","E3","30","0.1785","0.3555","0.5106","0.6447","0.7554","0.8394","0.94","0.9817"
"myframe_S","E3","45","0.2244","0.436","0.6176","0.7555","0.8544","0.9245","0.9803","0.9939"
"myframe_S","E3","80","0.2918","0.5543","0.7413","0.8707","0.9415","0.9759","0.9959","0.9997"
"myframe_S","E3","130","0.3732","0.6731","0.865","0.9512","0.984","0.9956","0.9997","1"
"myframe_S","E3","215","0.4811","0.7998","0.944","0.9886","0.9979","0.9996","1","1"
"myframe_S","E3","360","0.5903","0.8984","0.9843","0.9985","0.9999","1","1","1"
"myframe_S","E3","600","0.7043","0.9639","0.9985","1","1","1","1","1"
"myframe_S","E3","1000","0.8286","0.9939","1","1","1","1","1","1"
"myframe_S","E4","10","0.1419","0.2832","0.4106","0.5298","0.6433","0.7427","0.8874","0.9559"
"myframe_S","E4","15","0.1868","0.3661","0.5346","0.6753","0.788","0.8731","0.9679","0.9934"
"myframe_S","E4","30","0.2409","0.4614","0.6503","0.7951","0.8942","0.9524","0.9932","0.9992"
"myframe_S","E4","45","0.3015","0.5709","0.7715","0.8929","0.959","0.9866","0.9995","0.9999"
"myframe_S","E4","80","0.3994","0.7051","0.8867","0.9659","0.9921","0.9988","1","1"
"myframe_S","E4","130","0.494","0.8162","0.9557","0.9926","0.9989","1","1","1"
"myframe_S","E4","215","0.6012","0.91","0.9894","0.9994","1","1","1","1"
"myframe_S","E4","360","0.7343","0.9741","0.9994","1","1","1","1","1"
"myframe_S","E4","600","0.843","0.9954","1","1","1","1","1","1"
"myframe_S","E4","1000","0.9364","0.9998","1","1","1","1","1","1"
"myframe_S","E5","10","0.1943","0.3834","0.5531","0.7005","0.8204","0.9077","0.9899","0.9996"
"myframe_S","E5","15","0.2192","0.4257","0.6128","0.7648","0.8752","0.9489","0.9961","1"
"myframe_S","E5","30","0.3208","0.5948","0.7993","0.9214","0.9784","0.9954","1","1"
"myframe_S","E5","45","0.3895","0.7009","0.8828","0.9685","0.9945","0.9997","1","1"
"myframe_S","E5","80","0.5072","0.8337","0.9662","0.9955","0.9996","0.9999","1","1"
"myframe_S","E5","130","0.6208","0.9291","0.994","0.9997","1","1","1","1"
"myframe_S","E5","215","0.7413","0.9777","0.9994","1","1","1","1","1"
"myframe_S","E5","360","0.8626","0.9962","1","1","1","1","1","1"
