"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.195","0.3755","0.5399","0.6756","0.7826","0.8548","0.9365","0.9749"
"myframe_S","E1","15","0.1956","0.3865","0.5437","0.6841","0.7895","0.8606","0.9352","0.9751"
"myframe_S","E1","30","0.3181","0.6001","0.801","0.9085","0.9598","0.9813","0.9961","0.9996"
"myframe_S","E1","45","0.3663","0.6643","0.8546","0.945","0.9787","0.9927","0.9995","1"
"myframe_S","E1","80","0.4451","0.7608","0.9238","0.9785","0.9928","0.9984","0.9999","1"
"myframe_S","E1","130","0.5731","0.8887","0.98","0.9966","0.9994","0.9998","1","1"
"myframe_S","E1","215","0.6755","0.9543","0.9964","1","1","1","1","1"
"myframe_S","E1","360","0.7983","0.9886","0.9995","1","1","1","1","1"
"myframe_S","E1","600","0.9017","0.9991","1","1","1","1","1","1"
"myframe_S","E1","1000","0.9699","0.9998","0.9999","1","1","1","1","1"
"myframe_S","E2","10","0.1813","0.3526","0.5106","0.6395","0.7523","0.8369","0.9267","0.9684"
"myframe_S","E2","15","0.2918","0.5418","0.7317","0.8586","0.9244","0.9582","0.9879","0.9967"
"myframe_S","E2","30","0.3223","0.6014","0.7958","0.9035","0.9567","0.9773","0.9964","0.9996"
"myframe_S","E2","45","0.425","0.7539","0.9148","0.9731","0.9913","0.9974","1","1"
"myframe_S","E2","80","0.5378","0.8597","0.9717","0.9931","0.999","0.9997","1","1"
"myframe_S","E2","130","0.6483","0.9392","0.9932","0.9995","1","1","1","1"
"myframe_S","E2","215","0.7671","0.9799","0.9993","0.9999","1","1","1","1"
"myframe_S","E2","360","0.8726","0.9964","1","1","1","1","1","1"
"myframe_S","E2","600","0.9509","1","1","1","1","1","1","1"
"myframe_S","E2","1000","0.9879","1","1","1","1","1","1","1"
"myframe_S","E3","10","0.2871","0.5408","0.7321","0.8571","0.9279","0.9618","0.9887","0.9979"
"myframe_S","E3","15","0.2865","0.5424","0.7326","0.8572","0.9285","0.9624","0.9893","0.9979"
"myframe_S","E3","30","0.4061","0.7219","0.896","0.9644","0.9872","0.9951","0.9994","0.9999"
"myframe_S","E3","45","0.4816","0.8027","0.9447","0.9856","0.9966","0.9993","1","1"
"myframe_S","E3","80","0.6157","0.9127","0.9885","0.9981","0.9999","1","1","1"
"myframe_S","E3","130","0.7128","0.9689","0.9981","1","1","1","1","1"
"myframe_S","E3","215","0.8401","0.9931","0.9999","1","1","1","1","1"
"myframe_S","E3","360","0.9264","0.9997","1","1","1","1","1","1"
"myframe_S","E3","600","0.978","1","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9979","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.2909","0.5473","0.7411","0.8616","0.9284","0.9646","0.9907","0.9982"
"myframe_S","E4","15","0.3326","0.6017","0.7983","0.9102","0.9592","0.9816","0.9958","0.9998"
"myframe_S","E4","30","0.466","0.7799","0.9289","0.9824","0.9962","0.9992","0.9999","1"
"myframe_S","E4","45","0.5411","0.8598","0.9685","0.995","0.9994","1","1","1"
"myframe_S","E4","80","0.6739","0.9466","0.9941","0.9994","1","1","1","1"
"myframe_S","E4","130","0.773","0.9864","0.9995","1","1","1","1","1"
"myframe_S","E4","215","0.8888","0.9986","1","1","1","1","1","1"
"myframe_S","E4","360","0.957","0.9999","1","1","1","1","1","1"
