"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.02","0.0401","0.0601","0.0799","0.0994","0.1221","0.1671","0.218"
"myframe_S","E1","15","0.0266","0.0526","0.0774","0.104","0.1348","0.1645","0.219","0.2734"
"myframe_S","E1","30","0.0342","0.072","0.1113","0.1489","0.1851","0.2245","0.3055","0.3858"
"myframe_S","E1","45","0.0469","0.0899","0.1388","0.1844","0.2336","0.2803","0.3701","0.4575"
"myframe_S","E1","80","0.0598","0.1232","0.1843","0.2446","0.3046","0.3664","0.4786","0.5795"
"myframe_S","E1","130","0.0839","0.1649","0.2429","0.3175","0.3887","0.4545","0.5801","0.6844"
"myframe_S","E1","215","0.0984","0.1967","0.2896","0.3813","0.4704","0.5489","0.6808","0.7718"
"myframe_S","E1","360","0.1258","0.2508","0.3611","0.4699","0.565","0.6482","0.7682","0.8484"
"myframe_S","E1","600","0.1553","0.3086","0.4541","0.5727","0.6726","0.7482","0.852","0.9102"
"myframe_S","E1","1000","0.2034","0.3908","0.5394","0.6635","0.7632","0.8321","0.9188","0.9609"
"myframe_S","E2","10","0.0651","0.1277","0.1959","0.2638","0.3294","0.3929","0.524","0.6336"
"myframe_S","E2","15","0.081","0.1642","0.2426","0.3255","0.4088","0.4825","0.6248","0.7349"
"myframe_S","E2","30","0.1221","0.2384","0.3518","0.4621","0.5589","0.648","0.7878","0.8698"
"myframe_S","E2","45","0.1441","0.2908","0.4304","0.5568","0.666","0.7517","0.8734","0.9356"
"myframe_S","E2","80","0.2025","0.3882","0.5511","0.6927","0.7996","0.8764","0.9526","0.9814"
"myframe_S","E2","130","0.2488","0.479","0.6661","0.8043","0.8937","0.9455","0.9843","0.9962"
"myframe_S","E2","215","0.308","0.5841","0.7828","0.8988","0.9578","0.9841","0.9973","0.9995"
"myframe_S","E2","360","0.4037","0.7182","0.8941","0.9704","0.9926","0.9976","0.9998","1"
"myframe_S","E2","600","0.5036","0.8274","0.9592","0.9932","0.9987","0.9998","1","1"
"myframe_S","E2","1000","0.6252","0.9253","0.9937","0.9997","0.9999","1","1","1"
"myframe_S","E3","10","0.1415","0.2789","0.4157","0.5304","0.6336","0.7193","0.8463","0.9182"
"myframe_S","E3","15","0.1841","0.3565","0.507","0.6394","0.7425","0.8238","0.9225","0.9631"
"myframe_S","E3","30","0.2394","0.4614","0.6565","0.7911","0.8764","0.9345","0.9798","0.9935"
"myframe_S","E3","45","0.305","0.5641","0.7508","0.8757","0.939","0.9706","0.9935","0.9988"
"myframe_S","E3","80","0.3922","0.7007","0.8789","0.9578","0.9871","0.9962","0.9999","1"
"myframe_S","E3","130","0.4864","0.8082","0.9498","0.989","0.9975","0.9998","1","1"
"myframe_S","E3","215","0.605","0.9124","0.9883","0.999","0.9999","1","1","1"
"myframe_S","E3","360","0.7274","0.9685","0.9982","0.9999","0.9999","1","1","1"
"myframe_S","E3","600","0.8374","0.9948","1","1","1","1","1","1"
"myframe_S","E3","1000","0.9271","0.9998","1","1","1","1","1","1"
"myframe_S","E4","10","0.2222","0.4239","0.6011","0.7357","0.8376","0.9038","0.9623","0.9831"
"myframe_S","E4","15","0.2761","0.5176","0.7089","0.8365","0.9148","0.9602","0.9914","0.9971"
"myframe_S","E4","30","0.3696","0.6694","0.8612","0.9495","0.9811","0.9936","0.9991","0.9999"
"myframe_S","E4","45","0.4521","0.775","0.93","0.9833","0.995","0.999","0.9998","1"
"myframe_S","E4","80","0.5844","0.8898","0.9804","0.9973","0.9997","1","1","1"
"myframe_S","E4","130","0.6868","0.9598","0.9981","1","1","1","1","1"
"myframe_S","E4","215","0.8132","0.9899","0.9998","1","1","1","1","1"
"myframe_S","E4","360","0.9193","0.9993","1","1","1","1","1","1"
"myframe_S","E4","600","0.973","1","1","1","1","1","1","1"
"myframe_S","E4","1000","0.9956","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.3359","0.6256","0.8195","0.9257","0.9779","0.9952","0.9989","0.9996"
"myframe_S","E5","15","0.4319","0.7429","0.916","0.9807","0.9961","0.9993","1","1"
"myframe_S","E5","30","0.59","0.9042","0.9876","0.9989","0.9999","1","1","1"
"myframe_S","E5","45","0.6764","0.9526","0.9977","1","1","1","1","1"
"myframe_S","E5","80","0.8327","0.9941","0.9999","1","1","1","1","1"
"myframe_S","E5","130","0.9172","0.9998","1","1","1","1","1","1"
"myframe_S","E5","215","0.9723","1","1","1","1","1","1","1"
"myframe_S","E5","360","0.9956","1","1","1","1","1","1","1"
"myframe_S","E5","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.4824","0.8045","0.9477","0.9912","0.9991","1","1","1"
"myframe_S","E6","15","0.5837","0.8932","0.9861","0.9994","1","1","1","1"
"myframe_S","E6","30","0.7539","0.981","0.9998","1","1","1","1","1"
"myframe_S","E6","45","0.8403","0.9961","1","1","1","1","1","1"
"myframe_S","E6","80","0.9385","1","1","1","1","1","1","1"
"myframe_S","E6","130","0.9833","1","1","1","1","1","1","1"
"myframe_S","E6","215","0.9982","1","1","1","1","1","1","1"
"myframe_S","E6","360","0.9999","1","1","1","1","1","1","1"
"myframe_S","E6","600","1","1","1","1","1","1","1","1"
"myframe_S","E6","1000","1","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.3776","0.6729","0.8593","0.9451","0.9837","0.9944","0.9997","1"
"myframe_S","E7","15","0.4757","0.8025","0.9435","0.9884","0.9976","0.9995","1","1"
"myframe_S","E7","30","0.6101","0.908","0.9892","0.9986","0.9998","0.9999","1","1"
"myframe_S","E7","45","0.7129","0.965","0.9984","1","1","1","1","1"
"myframe_S","E7","80","0.8477","0.9945","0.9999","1","1","1","1","1"
"myframe_S","E7","130","0.929","0.9993","1","1","1","1","1","1"
"myframe_S","E7","215","0.9775","1","1","1","1","1","1","1"
"myframe_S","E7","360","0.9971","1","1","1","1","1","1","1"
"myframe_S","E7","600","1","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.2855","0.5308","0.726","0.8573","0.9313","0.9716","0.9946","0.9995"
"myframe_S","E8","15","0.3347","0.6264","0.827","0.9327","0.975","0.992","0.9996","1"
"myframe_S","E8","30","0.4351","0.7556","0.9209","0.9812","0.9965","0.9993","1","1"
"myframe_S","E8","45","0.5531","0.867","0.9764","0.9976","0.9997","0.9999","1","1"
"myframe_S","E8","80","0.6749","0.9515","0.9965","0.9999","1","1","1","1"
"myframe_S","E8","130","0.7897","0.9869","1","1","1","1","1","1"
"myframe_S","E8","215","0.8937","0.9988","1","1","1","1","1","1"
"myframe_S","E8","360","0.9622","1","1","1","1","1","1","1"
"myframe_S","E8","600","0.9933","1","1","1","1","1","1","1"
"myframe_S","E8","1000","0.9991","1","1","1","1","1","1","1"
"myframe_S","E9","10","0.0449","0.0895","0.1297","0.1718","0.2174","0.2586","0.3493","0.4474"
"myframe_S","E9","15","0.0509","0.1068","0.1577","0.209","0.267","0.3252","0.4414","0.5517"
"myframe_S","E9","30","0.0776","0.1611","0.2366","0.3146","0.3931","0.4684","0.623","0.7427"
"myframe_S","E9","45","0.1012","0.2012","0.2964","0.3983","0.4952","0.5803","0.7397","0.8455"
"myframe_S","E9","80","0.1252","0.2519","0.3763","0.4947","0.6057","0.7045","0.8559","0.9333"
"myframe_S","E9","130","0.1632","0.3169","0.4623","0.6002","0.7213","0.8218","0.939","0.9787"
"myframe_S","E9","215","0.1867","0.3657","0.5434","0.6976","0.8199","0.9104","0.9843","0.9962"
"myframe_S","E9","360","0.2145","0.4329","0.6451","0.8092","0.9167","0.9723","0.9984","1"
"myframe_S","E9","600","0.2401","0.4944","0.7263","0.8918","0.9682","0.995","0.9999","0.9999"
"myframe_S","E9","1000","0.2364","0.5086","0.7771","0.9423","0.9926","0.9998","1","1"
"myframe_S","E10","10","0.1057","0.2069","0.3007","0.3981","0.4898","0.5688","0.7014","0.7922"
"myframe_S","E10","15","0.1289","0.2531","0.3742","0.4859","0.59","0.6715","0.7967","0.8691"
"myframe_S","E10","30","0.1728","0.3478","0.5017","0.6323","0.7393","0.8162","0.9097","0.95"
"myframe_S","E10","45","0.2279","0.432","0.6057","0.7385","0.8302","0.8917","0.9537","0.9803"
"myframe_S","E10","80","0.2858","0.541","0.7299","0.8488","0.9206","0.957","0.9867","0.9963"
"myframe_S","E10","130","0.3721","0.664","0.8421","0.9311","0.9703","0.9875","0.9985","0.9998"
"myframe_S","E10","215","0.4465","0.7605","0.9144","0.9731","0.9928","0.9982","0.9999","1"
"myframe_S","E10","360","0.5439","0.8551","0.967","0.9949","0.9994","0.9999","1","1"
"myframe_S","E10","600","0.6266","0.9232","0.9926","0.9992","1","1","1","1"
"myframe_S","E10","1000","0.7187","0.9697","0.9994","1","1","1","1","1"
"myframe_S","E11","10","0.2049","0.3896","0.5505","0.6872","0.7915","0.8665","0.9461","0.9759"
"myframe_S","E11","15","0.2439","0.4676","0.6536","0.7922","0.8833","0.9346","0.9778","0.9927"
"myframe_S","E11","30","0.3327","0.596","0.7877","0.9039","0.9594","0.9845","0.9972","0.9996"
"myframe_S","E11","45","0.4036","0.7063","0.8818","0.9577","0.9876","0.9965","0.9999","1"
"myframe_S","E11","80","0.5089","0.8297","0.9573","0.9913","0.9988","1","1","1"
"myframe_S","E11","130","0.6248","0.9203","0.9916","0.9995","0.9999","1","1","1"
"myframe_S","E11","215","0.7357","0.9714","0.9992","0.9999","1","1","1","1"
"myframe_S","E11","360","0.8466","0.995","0.9999","1","1","1","1","1"
"myframe_S","E11","600","0.9293","0.9997","1","1","1","1","1","1"
"myframe_S","E11","1000","0.9772","1","1","1","1","1","1","1"
"myframe_S","E12","10","0.3162","0.5724","0.7664","0.8876","0.9533","0.9813","0.9974","0.9998"
"myframe_S","E12","15","0.3788","0.6838","0.8687","0.9531","0.9865","0.9964","0.9998","0.9999"
"myframe_S","E12","30","0.5062","0.8302","0.9643","0.994","0.9996","0.9999","1","1"
"myframe_S","E12","45","0.5942","0.9056","0.9877","0.9995","1","1","1","1"
"myframe_S","E12","80","0.7295","0.9717","0.9988","1","1","1","1","1"
"myframe_S","E12","130","0.8424","0.9962","1","1","1","1","1","1"
"myframe_S","E12","215","0.9324","0.9998","1","1","1","1","1","1"
"myframe_S","E12","360","0.9786","1","1","1","1","1","1","1"
"myframe_S","E12","600","0.9966","1","1","1","1","1","1","1"
"myframe_S","E12","1000","0.9998","1","1","1","1","1","1","1"
"myframe_S","E13","10","0.4176","0.7325","0.9049","0.9732","0.9936","0.9985","1","1"
"myframe_S","E13","15","0.5002","0.8217","0.9571","0.9913","0.9996","1","1","1"
"myframe_S","E13","30","0.6555","0.9383","0.9951","0.9999","1","1","1","1"
"myframe_S","E13","45","0.7461","0.9795","0.9992","0.9999","1","1","1","1"
"myframe_S","E13","80","0.8649","0.9972","1","1","1","1","1","1"
"myframe_S","E13","130","0.9447","0.9998","1","1","1","1","1","1"
"myframe_S","E13","215","0.9879","1","1","1","1","1","1","1"
"myframe_S","E13","360","0.9987","1","1","1","1","1","1","1"
"myframe_S","E13","600","1","1","1","1","1","1","1","1"
"myframe_S","E13","1000","1","1","1","1","1","1","1","1"
"myframe_S","E14","10","0.4458","0.7681","0.9311","0.9855","0.9979","0.9999","1","1"
"myframe_S","E14","15","0.5255","0.8527","0.9657","0.9935","0.9985","0.9998","1","1"
"myframe_S","E14","30","0.6789","0.9535","0.996","0.9997","1","1","1","1"
