"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0159","0.0305","0.0452","0.0625","0.0787","0.0962","0.1327","0.1736"
"myframe_S","E1","15","0.0231","0.0434","0.0644","0.0848","0.106","0.1285","0.1733","0.2215"
"myframe_S","E1","30","0.0277","0.0599","0.0866","0.1169","0.147","0.1773","0.2399","0.3067"
"myframe_S","E1","45","0.0325","0.067","0.1055","0.1443","0.1813","0.2185","0.2967","0.3788"
"myframe_S","E1","80","0.0492","0.1019","0.1485","0.1939","0.2488","0.2971","0.392","0.4852"
"myframe_S","E1","130","0.0607","0.1205","0.1835","0.2471","0.3061","0.364","0.4791","0.5874"
"myframe_S","E1","215","0.079","0.1588","0.2323","0.3085","0.3811","0.4527","0.5893","0.6981"
"myframe_S","E1","360","0.1027","0.2035","0.3007","0.3999","0.4861","0.5724","0.711","0.8051"
"myframe_S","E1","600","0.1327","0.2616","0.3832","0.5045","0.6049","0.6906","0.8111","0.8889"
"myframe_S","E1","1000","0.1724","0.336","0.4804","0.6081","0.7081","0.7918","0.8945","0.9451"
"myframe_S","E2","10","0.051","0.1025","0.1547","0.2039","0.2539","0.3006","0.4013","0.5009"
"myframe_S","E2","15","0.0579","0.1177","0.1809","0.2416","0.3029","0.3597","0.4782","0.5845"
"myframe_S","E2","30","0.0885","0.1755","0.2574","0.3365","0.4214","0.5028","0.6384","0.7457"
"myframe_S","E2","45","0.1046","0.2137","0.317","0.4148","0.5124","0.5928","0.7343","0.8321"
"myframe_S","E2","80","0.1419","0.2766","0.4127","0.5329","0.641","0.7319","0.8592","0.9217"
"myframe_S","E2","130","0.179","0.3508","0.5069","0.6416","0.7523","0.8341","0.9277","0.9655"
"myframe_S","E2","215","0.2335","0.4524","0.6369","0.7741","0.8691","0.9234","0.9751","0.991"
"myframe_S","E2","360","0.3063","0.5597","0.7498","0.8754","0.9434","0.9758","0.995","0.9992"
"myframe_S","E2","600","0.3812","0.6836","0.861","0.9503","0.9844","0.9953","0.9993","0.9999"
"myframe_S","E2","1000","0.4792","0.7995","0.9456","0.9873","0.9982","0.9994","1","1"
"myframe_S","E3","10","0.0969","0.1876","0.2774","0.364","0.4473","0.5321","0.6708","0.7756"
"myframe_S","E3","15","0.1135","0.2302","0.3434","0.4521","0.5485","0.6326","0.7713","0.8591"
"myframe_S","E3","30","0.1595","0.3201","0.463","0.5879","0.7019","0.7884","0.8902","0.9434"
"myframe_S","E3","45","0.2034","0.3876","0.559","0.6933","0.7934","0.8655","0.9424","0.9742"
"myframe_S","E3","80","0.2638","0.4963","0.6836","0.8184","0.8975","0.9451","0.9847","0.9952"
"myframe_S","E3","130","0.3352","0.6122","0.8003","0.9107","0.9624","0.9831","0.9972","0.9996"
