"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.3957","0.6848","0.8752","0.9609","0.9917","0.9985","0.9999","1"
"myframe_S","E1","15","0.389","0.6955","0.8775","0.9605","0.9899","0.9978","1","1"
"myframe_S","E1","30","0.6186","0.9162","0.9909","0.9994","1","1","1","1"
"myframe_S","E1","45","0.686","0.9564","0.9977","0.9999","1","1","1","1"
"myframe_S","E1","80","0.7904","0.9882","0.9996","1","1","1","1","1"
"myframe_S","E1","130","0.9043","0.9991","1","1","1","1","1","1"
"myframe_S","E1","215","0.9692","1","1","1","1","1","1","1"
"myframe_S","E1","360","0.9945","1","1","1","1","1","1","1"
"myframe_S","E1","600","0.9994","1","1","1","1","1","1","1"
"myframe_S","E1","1000","1","1","1","1","1","1","1","1"
"myframe_S","E2","10","0.3456","0.6268","0.8166","0.9255","0.9773","0.996","0.9996","1"
"myframe_S","E2","15","0.4718","0.791","0.9397","0.9893","0.999","0.9999","1","1"
"myframe_S","E2","30","0.5932","0.9054","0.9861","0.9988","1","1","1","1"
"myframe_S","E2","45","0.7342","0.9745","0.9994","1","1","1","1","1"
"myframe_S","E2","80","0.8599","0.9971","1","1","1","1","1","1"
"myframe_S","E2","130","0.941","1","1","1","1","1","1","1"
"myframe_S","E2","215","0.9812","1","1","1","1","1","1","1"
"myframe_S","E2","360","0.9984","1","1","1","1","1","1","1"
"myframe_S","E2","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E2","1000","1","1","1","1","1","1","1","1"
"myframe_S","E3","10","0.4062","0.7174","0.8955","0.9727","0.9957","0.9995","1","1"
"myframe_S","E3","15","0.4566","0.7859","0.9404","0.9889","0.9987","0.9999","1","1"
"myframe_S","E3","30","0.6648","0.9396","0.9951","0.9998","1","1","1","1"
"myframe_S","E3","45","0.7463","0.9755","0.9992","1","1","1","1","1"
"myframe_S","E3","80","0.8742","0.9976","1","1","1","1","1","1"
"myframe_S","E3","130","0.9554","0.9999","1","1","1","1","1","1"
"myframe_S","E3","215","0.9909","1","1","1","1","1","1","1"
"myframe_S","E3","360","0.9989","1","1","1","1","1","1","1"
"myframe_S","E3","600","1","1","1","1","1","1","1","1"
"myframe_S","E3","1000","1","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.4104","0.7209","0.8978","0.9739","0.996","0.9999","1","1"
"myframe_S","E4","15","0.4824","0.8074","0.9508","0.9929","0.9991","1","1","1"
"myframe_S","E4","30","0.6563","0.9456","0.9957","1","1","1","1","1"
"myframe_S","E4","45","0.7454","0.9778","0.9989","1","1","1","1","1"
"myframe_S","E4","80","0.8741","0.9987","1","1","1","1","1","1"
"myframe_S","E4","130","0.9498","1","1","1","1","1","1","1"
"myframe_S","E4","215","0.9892","1","1","1","1","1","1","1"
"myframe_S","E4","360","0.9992","1","1","1","1","1","1","1"
"myframe_S","E4","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E4","1000","1","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.3615","0.6476","0.8436","0.949","0.9902","0.9993","1","1"
"myframe_S","E5","15","0.4266","0.7483","0.9226","0.9854","0.999","1","1","1"
"myframe_S","E5","30","0.6032","0.915","0.9911","0.9998","1","1","1","1"
"myframe_S","E5","45","0.6906","0.9652","0.9983","0.9999","1","1","1","1"
"myframe_S","E5","80","0.8281","0.9943","1","1","1","1","1","1"
"myframe_S","E5","130","0.9162","0.9994","1","1","1","1","1","1"
"myframe_S","E5","215","0.9759","1","1","1","1","1","1","1"
"myframe_S","E5","360","0.9956","1","1","1","1","1","1","1"
"myframe_S","E5","600","0.9999","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.3559","0.6408","0.8409","0.9497","0.991","0.9993","1","1"
"myframe_S","E6","15","0.3728","0.6783","0.8706","0.967","0.9944","0.9999","1","1"
"myframe_S","E6","30","0.5547","0.8799","0.9851","0.9995","1","1","1","1"
