"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.1183","0.2351","0.3522","0.4631","0.5662","0.6542","0.7654","0.815"
"myframe_S","E1","15","0.1442","0.2935","0.4345","0.5613","0.6676","0.7488","0.8391","0.8773"
"myframe_S","E1","30","0.2235","0.4186","0.5931","0.7296","0.8229","0.8792","0.9325","0.9559"
"myframe_S","E1","45","0.2614","0.4977","0.6877","0.8166","0.8891","0.9291","0.9647","0.9815"
"myframe_S","E1","80","0.3473","0.6313","0.8198","0.9207","0.9614","0.9774","0.9911","0.9978"
"myframe_S","E1","130","0.4407","0.7556","0.9162","0.9687","0.9856","0.9939","0.9987","0.9998"
"myframe_S","E1","215","0.5314","0.8554","0.9648","0.9901","0.9976","0.9997","1","1"
"myframe_S","E1","360","0.6636","0.9465","0.993","0.9991","1","1","1","1"
"myframe_S","E1","600","0.7823","0.9836","0.999","0.9998","1","1","1","1"
"myframe_S","E1","1000","0.8902","0.9978","1","1","1","1","1","1"
"myframe_S","E2","10","0.2349","0.458","0.6409","0.7784","0.8621","0.9063","0.9492","0.9701"
"myframe_S","E2","15","0.3134","0.5752","0.765","0.8769","0.9335","0.962","0.9838","0.9924"
"myframe_S","E2","30","0.4253","0.7402","0.8992","0.965","0.9874","0.9947","0.9989","0.9998"
"myframe_S","E2","45","0.5095","0.8303","0.9551","0.9863","0.9962","0.9991","0.9999","1"
"myframe_S","E2","80","0.6524","0.9319","0.9883","0.9978","0.9994","0.9999","1","1"
"myframe_S","E2","130","0.7634","0.9801","0.9984","1","1","1","1","1"
"myframe_S","E2","215","0.8776","0.9969","1","1","1","1","1","1"
"myframe_S","E2","360","0.952","0.9998","1","1","1","1","1","1"
"myframe_S","E2","600","0.9885","1","1","1","1","1","1","1"
"myframe_S","E2","1000","0.9982","1","1","1","1","1","1","1"
"myframe_S","E3","10","0.3932","0.7016","0.881","0.9575","0.9865","0.995","0.999","0.9996"
"myframe_S","E3","15","0.4839","0.8032","0.9419","0.9866","0.9974","0.9994","0.9998","1"
"myframe_S","E3","30","0.6136","0.9165","0.9902","0.9988","0.9998","1","1","1"
"myframe_S","E3","45","0.7177","0.9669","0.998","1","1","1","1","1"
"myframe_S","E3","80","0.8404","0.9937","0.9999","1","1","1","1","1"
"myframe_S","E3","130","0.9261","0.9995","1","1","1","1","1","1"
"myframe_S","E3","215","0.9802","1","1","1","1","1","1","1"
"myframe_S","E3","360","0.9978","1","1","1","1","1","1","1"
"myframe_S","E3","600","1","1","1","1","1","1","1","1"
"myframe_S","E3","1000","1","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.4807","0.7952","0.9451","0.9892","0.9979","0.9998","0.9999","1"
"myframe_S","E4","15","0.5828","0.8958","0.9865","0.9992","0.9999","1","1","1"
"myframe_S","E4","30","0.7223","0.9693","0.9991","1","1","1","1","1"
"myframe_S","E4","45","0.82","0.9941","1","1","1","1","1","1"
"myframe_S","E4","80","0.93","0.9996","1","1","1","1","1","1"
"myframe_S","E4","130","0.9779","1","1","1","1","1","1","1"
"myframe_S","E4","215","0.9968","1","1","1","1","1","1","1"
"myframe_S","E4","360","1","1","1","1","1","1","1","1"
"myframe_S","E4","600","1","1","1","1","1","1","1","1"
"myframe_S","E4","1000","1","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.5057","0.8292","0.965","0.9954","0.9999","1","1","1"
"myframe_S","E5","15","0.5958","0.9059","0.9899","0.9995","0.9999","1","1","1"
"myframe_S","E5","30","0.7652","0.9811","0.9995","1","1","1","1","1"
"myframe_S","E5","45","0.8561","0.9976","1","1","1","1","1","1"
"myframe_S","E5","80","0.953","0.9999","1","1","1","1","1","1"
"myframe_S","E5","130","0.987","1","1","1","1","1","1","1"
"myframe_S","E5","215","0.9982","1","1","1","1","1","1","1"
"myframe_S","E5","360","1","1","1","1","1","1","1","1"
"myframe_S","E5","600","1","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.4922","0.8156","0.9547","0.9935","0.9993","1","1","1"
"myframe_S","E6","15","0.6024","0.9106","0.9904","0.9995","1","1","1","1"
"myframe_S","E6","30","0.7702","0.9836","0.9998","1","1","1","1","1"
"myframe_S","E6","45","0.8542","0.9966","1","1","1","1","1","1"
"myframe_S","E6","80","0.9518","1","1","1","1","1","1","1"
"myframe_S","E6","130","0.9878","1","1","1","1","1","1","1"
"myframe_S","E6","215","0.9991","1","1","1","1","1","1","1"
"myframe_S","E6","360","1","1","1","1","1","1","1","1"
"myframe_S","E6","600","1","1","1","1","1","1","1","1"
"myframe_S","E6","1000","1","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.5005","0.8214","0.9571","0.9941","0.9992","0.9999","1","1"
"myframe_S","E7","15","0.5872","0.9001","0.9885","0.9991","1","1","1","1"
"myframe_S","E7","30","0.7484","0.978","0.9996","1","1","1","1","1"
"myframe_S","E7","45","0.8455","0.9963","1","1","1","1","1","1"
"myframe_S","E7","80","0.9461","0.9997","1","1","1","1","1","1"
"myframe_S","E7","130","0.9848","1","1","1","1","1","1","1"
"myframe_S","E7","215","0.999","1","1","1","1","1","1","1"
"myframe_S","E7","360","0.9997","1","1","1","1","1","1","1"
"myframe_S","E7","600","1","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.4731","0.7981","0.9537","0.9922","0.9995","1","1","1"
"myframe_S","E8","15","0.5787","0.8928","0.9851","0.999","1","1","1","1"
"myframe_S","E8","30","0.7459","0.9781","0.9998","1","1","1","1","1"
"myframe_S","E8","45","0.8392","0.9961","1","1","1","1","1","1"
"myframe_S","E8","80","0.9364","1","1","1","1","1","1","1"
"myframe_S","E8","130","0.9831","1","1","1","1","1","1","1"
"myframe_S","E8","215","0.9981","1","1","1","1","1","1","1"
"myframe_S","E8","360","0.9999","1","1","1","1","1","1","1"
"myframe_S","E8","600","1","1","1","1","1","1","1","1"
"myframe_S","E8","1000","1","1","1","1","1","1","1","1"
