"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.1202","0.2395","0.3572","0.4709","0.5777","0.6668","0.7755","0.8259"
"myframe_S","E1","15","0.1489","0.294","0.4322","0.5611","0.6662","0.746","0.8316","0.8731"
"myframe_S","E1","30","0.2136","0.4163","0.5928","0.726","0.8198","0.876","0.928","0.9531"
"myframe_S","E1","45","0.2567","0.4899","0.6799","0.8118","0.8831","0.9226","0.9589","0.9775"
"myframe_S","E1","80","0.3534","0.6361","0.8244","0.9176","0.9594","0.9774","0.993","0.9982"
"myframe_S","E1","130","0.4357","0.7487","0.9095","0.9698","0.9883","0.995","0.9991","0.9999"
"myframe_S","E1","215","0.5359","0.8578","0.966","0.9923","0.9981","0.9993","1","1"
"myframe_S","E1","360","0.661","0.9451","0.9929","0.9989","0.9999","1","1","1"
"myframe_S","E1","600","0.7804","0.987","0.9994","1","1","1","1","1"
"myframe_S","E1","1000","0.8932","0.9982","1","1","1","1","1","1"
"myframe_S","E2","10","0.2462","0.4645","0.6487","0.7771","0.86","0.9088","0.9507","0.9711"
"myframe_S","E2","15","0.3124","0.5721","0.7642","0.8761","0.9284","0.9602","0.9809","0.9906"
"myframe_S","E2","30","0.4357","0.7438","0.9025","0.9624","0.9843","0.9932","0.9993","0.9997"
"myframe_S","E2","45","0.5115","0.8285","0.9507","0.9851","0.9949","0.9988","0.9999","1"
"myframe_S","E2","80","0.6508","0.9326","0.9914","0.9982","0.9998","1","1","1"
"myframe_S","E2","130","0.7696","0.9779","0.9988","0.9998","1","1","1","1"
"myframe_S","E2","215","0.8687","0.9958","1","1","1","1","1","1"
"myframe_S","E2","360","0.9544","0.9996","1","1","1","1","1","1"
"myframe_S","E2","600","0.9883","1","1","1","1","1","1","1"
"myframe_S","E2","1000","0.999","1","1","1","1","1","1","1"
"myframe_S","E3","10","0.3931","0.6984","0.8715","0.9552","0.9852","0.9947","0.9992","0.9997"
"myframe_S","E3","15","0.4919","0.8105","0.944","0.9876","0.9975","0.9996","0.9999","1"
"myframe_S","E3","30","0.6131","0.9151","0.9883","0.9995","0.9999","1","1","1"
"myframe_S","E3","45","0.7189","0.9697","0.9981","1","1","1","1","1"
"myframe_S","E3","80","0.8445","0.996","0.9998","1","1","1","1","1"
"myframe_S","E3","130","0.9303","0.9995","1","1","1","1","1","1"
"myframe_S","E3","215","0.9781","1","1","1","1","1","1","1"
"myframe_S","E3","360","0.9973","1","1","1","1","1","1","1"
"myframe_S","E3","600","1","1","1","1","1","1","1","1"
"myframe_S","E3","1000","1","1","1","1","1","1","1","1"
"myframe_S","E4","10","0.4744","0.7877","0.9408","0.9886","0.9985","1","1","1"
"myframe_S","E4","15","0.5854","0.8977","0.9844","0.999","1","1","1","1"
"myframe_S","E4","30","0.7238","0.9729","0.9993","1","1","1","1","1"
"myframe_S","E4","45","0.8375","0.9953","1","1","1","1","1","1"
"myframe_S","E4","80","0.9256","0.9997","1","1","1","1","1","1"
"myframe_S","E4","130","0.9784","1","1","1","1","1","1","1"
"myframe_S","E4","215","0.9965","1","1","1","1","1","1","1"
"myframe_S","E4","360","0.9998","1","1","1","1","1","1","1"
"myframe_S","E4","600","1","1","1","1","1","1","1","1"
"myframe_S","E4","1000","1","1","1","1","1","1","1","1"
"myframe_S","E5","10","0.5075","0.8301","0.963","0.9951","0.9998","1","1","1"
"myframe_S","E5","15","0.5992","0.9087","0.9896","0.9994","0.9999","1","1","1"
"myframe_S","E5","30","0.7649","0.9823","0.9999","1","1","1","1","1"
"myframe_S","E5","45","0.8552","0.9967","1","1","1","1","1","1"
"myframe_S","E5","80","0.9513","0.9999","1","1","1","1","1","1"
"myframe_S","E5","130","0.9854","1","1","1","1","1","1","1"
"myframe_S","E5","215","0.9981","1","1","1","1","1","1","1"
"myframe_S","E5","360","0.9999","1","1","1","1","1","1","1"
"myframe_S","E5","600","1","1","1","1","1","1","1","1"
"myframe_S","E5","1000","1","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.4939","0.8099","0.95","0.9935","0.9995","1","1","1"
"myframe_S","E6","15","0.6002","0.9077","0.9909","0.9995","1","1","1","1"
"myframe_S","E6","30","0.7634","0.984","1","1","1","1","1","1"
"myframe_S","E6","45","0.8589","0.9971","1","1","1","1","1","1"
"myframe_S","E6","80","0.9484","0.9999","1","1","1","1","1","1"
"myframe_S","E6","130","0.9886","1","1","1","1","1","1","1"
"myframe_S","E6","215","0.9987","1","1","1","1","1","1","1"
"myframe_S","E6","360","1","1","1","1","1","1","1","1"
"myframe_S","E6","600","1","1","1","1","1","1","1","1"
"myframe_S","E6","1000","1","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.5095","0.8292","0.9617","0.9962","0.9997","0.9999","1","1"
"myframe_S","E7","15","0.5998","0.9082","0.9887","0.9993","0.9999","1","1","1"
"myframe_S","E7","30","0.7484","0.9795","0.9996","1","1","1","1","1"
"myframe_S","E7","45","0.8451","0.9964","1","1","1","1","1","1"
"myframe_S","E7","80","0.9402","1","1","1","1","1","1","1"
"myframe_S","E7","130","0.9855","1","1","1","1","1","1","1"
"myframe_S","E7","215","0.9976","1","1","1","1","1","1","1"
"myframe_S","E7","360","1","1","1","1","1","1","1","1"
"myframe_S","E7","600","1","1","1","1","1","1","1","1"
"myframe_S","E7","1000","1","1","1","1","1","1","1","1"
"myframe_S","E8","10","0.472","0.7978","0.9494","0.9917","0.9992","1","1","1"
"myframe_S","E8","15","0.5759","0.8906","0.9862","0.9992","1","1","1","1"
"myframe_S","E8","30","0.7426","0.9752","0.9993","1","1","1","1","1"
"myframe_S","E8","45","0.841","0.996","1","1","1","1","1","1"
"myframe_S","E8","80","0.9323","0.9998","1","1","1","1","1","1"
"myframe_S","E8","130","0.9814","1","1","1","1","1","1","1"
"myframe_S","E8","215","0.9977","1","1","1","1","1","1","1"
"myframe_S","E8","360","1","1","1","1","1","1","1","1"
"myframe_S","E8","600","1","1","1","1","1","1","1","1"
"myframe_S","E8","1000","1","1","1","1","1","1","1","1"
